embedded_id_vote_date,embedded_id_intressent_id,first_name,last_name,gender,born_year,party,number_ballots,avg_born_year,avg_percentage_yes,avg_percentage_no,avg_percentage_absent,avg_percentage_abstain,avg_percentage_male,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_avg_born_year,party_avg_percentage_male,party_percentage_yes,party_percentage_no,party_percentage_abstain,party_percentage_absent,party_won_total,politician_yes_votes,politician_no_votes,politician_abstain_votes,politician_absent_votes,politician_percentage_yes,politician_percentage_no,politician_percentage_abstain,politician_percentage_absent,won_percentage,won_total,rebel_percentage,rebel_total,party_won_percentage,approved_total,approved_percentage,percentage_yes,percentage_no,percentage_abstain,percentage_absent,avg_percentage_approved
2016-03-01,0313210809828,Emil,Källström,MAN,1987,C,87,1969,65.02,18.31,12.93,3.75,55.11,30363,20046,5245,1202,3870,1914,1081,456,204,173,1966,68.18,56.48,23.82,10.66,9.04,55,54,23,10,0,62.07,26.44,11.49,0.00,62.07,54,0.00,0,63.22,87,100.00,66.02,17.27,3.96,12.75,100.00
2015-03-01,0285631067215,Robert,Halef,MAN,1964,KD,91,1969,65.62,16.21,14.37,3.81,55.23,31759,20643,5232,1433,4451,1456,810,304,103,239,1968,62.50,55.63,20.88,7.07,16.41,63,54,22,8,7,59.34,24.18,8.79,7.69,60.44,55,1.10,1,69.23,90,98.90,65.00,16.47,4.51,14.01,99.22
2003-01-01,0634013303818,Niclas,Lindberg,MAN,1969,S,16,1954,66.22,13.51,14.15,6.13,54.00,5584,3167,854,627,936,2304,1874,131,3,296,1954,51.99,81.34,5.69,0.13,12.85,15,15,1,0,0,93.75,6.25,0.00,0.00,93.75,15,0.00,0,93.75,16,100.00,56.72,15.29,11.23,16.76,100.00
2020-12-01,0537400268911,Caroline,Helmersson Olsson,KVINNA,1963,S,43,1973,9.79,3.15,84.19,2.87,50.80,15007,1499,491,386,12631,4300,607,80,0,3613,1972,49.29,14.12,1.86,0.00,84.02,38,24,2,0,17,55.81,4.65,0.00,39.53,55.81,24,0.00,0,88.37,43,100.00,9.99,3.27,2.57,84.17,100.00
2023-01-01,0411459873625,Hanna,Gunnarsson,KVINNA,1983,V,5,1975,62.98,23.78,12.32,0.92,52.44,1745,1099,415,16,215,120,0,105,0,15,1977,25.00,0.00,87.50,0.00,12.50,0,0,5,0,0,0.00,100.00,0.00,0.00,0.00,0,0.00,0,0.00,5,100.00,62.98,23.78,0.92,12.32,100.00
2015-01-01,0313210809828,Emil,Källström,MAN,1987,C,6,1969,75.50,12.93,9.82,1.76,55.16,2094,1551,300,49,194,132,95,18,0,19,1967,59.09,71.97,13.64,0.00,14.39,5,2,0,0,4,33.33,0.00,0.00,66.67,33.33,2,0.00,0,83.33,6,100.00,74.07,14.33,2.34,9.26,100.00
2003-10-01,0960030082916,Ann-Kristine,Johansson,KVINNA,1962,S,24,1954,57.52,20.48,18.40,3.59,55.24,8376,4903,1580,390,1503,3456,2937,0,0,519,1954,52.40,84.98,0.00,0.00,15.02,23,13,0,0,11,54.17,0.00,0.00,45.83,50.00,12,0.00,0,95.83,23,95.83,58.54,18.86,4.66,17.94,98.00
2014-03-01,045666679112,Annelie,Enochson,KVINNA,1953,KD,106,1963,60.07,19.41,14.18,6.34,56.73,36994,22824,6907,2481,4782,2014,1637,28,13,336,1961,57.89,81.28,1.39,0.65,16.68,103,103,2,1,0,97.17,1.89,0.94,0.00,97.17,103,0.00,0,97.17,106,100.00,61.70,18.67,6.71,12.93,100.00
2025-01-01,0986091320811,Catarina,Deremar,KVINNA,1965,C,13,1976,64.88,15.77,13.51,5.84,55.59,4537,2978,693,258,608,312,162,61,38,51,1972,50.00,51.92,19.55,12.18,16.35,8,8,3,2,0,61.54,23.08,15.38,0.00,61.54,8,0.00,0,61.54,13,100.00,65.64,15.27,5.69,13.40,100.00
2012-05-01,0365797008114,Leif,Pettersson,MAN,1954,S,104,1963,63.74,21.11,11.39,3.76,57.02,36296,22993,7466,1839,3998,11648,4762,4505,871,1510,1962,51.79,40.88,38.68,7.48,12.96,55,47,41,7,9,45.19,39.42,6.73,8.65,46.15,48,0.00,0,52.88,103,99.04,63.35,20.57,5.07,11.01,98.96
2012-03-01,0607691439013,Karin,Enström,KVINNA,1966,M,86,1963,60.81,21.22,13.06,4.91,55.98,30014,18380,6079,1560,3995,9202,8025,195,6,976,1964,58.02,87.21,2.12,0.07,10.61,83,71,2,0,13,82.56,2.33,0.00,15.12,81.40,70,0.00,0,96.51,83,96.51,61.24,20.25,5.20,13.31,96.58
2017-06-01,0515990253512,Yilmaz,Kerimo,MAN,1963,S,75,1969,58.28,22.20,12.59,6.94,53.87,26175,16363,5273,1511,3028,8475,6965,713,0,797,1969,48.67,82.18,8.41,0.00,9.40,68,51,7,0,17,68.00,9.33,0.00,22.67,68.00,51,0.00,0,90.67,75,100.00,62.51,20.15,5.77,11.57,100.00
2014-05-01,0671241874717,Elisabeth,Björnsdotter Rahm,KVINNA,1964,M,47,1963,68.15,11.73,13.33,6.80,56.59,16403,11167,2126,1142,1968,5029,4458,0,100,471,1965,57.48,88.65,0.00,1.99,9.37,46,46,0,1,0,97.87,0.00,2.13,0.00,97.87,46,0.00,0,97.87,47,100.00,68.08,12.96,6.96,12.00,100.00
2019-02-01,0546731406922,Rebecka,Le Moine,KVINNA,1990,MP,52,1973,64.04,14.11,13.70,8.15,53.39,18148,12155,2767,1296,1930,832,681,0,1,150,1976,31.25,81.85,0.00,0.12,18.03,52,52,0,0,0,100.00,0.00,0.00,0.00,100.00,52,0.00,0,100.00,52,100.00,66.98,15.25,7.14,10.63,100.00
2013-09-01,0718937995813,Lars-Arne,Staxäng,MAN,1956,M,7,1963,62.46,18.01,19.52,0.00,55.87,2443,1526,440,0,477,749,679,0,0,70,1965,55.14,90.65,0.00,0.00,9.35,7,7,0,0,0,100.00,0.00,0.00,0.00,100.00,7,0.00,0,100.00,7,100.00,62.46,18.01,0.00,19.53,100.00
2008-12-01,0597298079716,Stefan,Tornberg,MAN,1957,C,53,1958,51.52,27.06,17.58,3.86,53.24,18497,9170,5426,659,3242,1537,1291,0,2,244,1956,58.62,83.99,0.00,0.13,15.88,53,53,0,0,0,100.00,0.00,0.00,0.00,100.00,53,0.00,0,100.00,53,100.00,49.58,29.33,3.56,17.53,100.00
2018-05-01,0750518623913,Lotta,Finstorp,KVINNA,1958,M,105,1970,60.27,17.23,15.83,6.68,54.15,36645,22162,6314,2459,5710,8715,4281,2609,729,1096,1969,49.70,49.12,29.94,8.36,12.58,60,56,34,9,6,53.33,32.38,8.57,5.71,53.33,56,0.00,0,57.14,105,100.00,60.48,17.23,6.71,15.58,100.00
2024-05-01,0273506284025,Edward,Riedl,MAN,1976,M,87,1975,56.10,17.32,15.95,10.63,52.72,30363,17953,5058,2691,4661,5916,5105,60,1,750,1976,50.00,86.29,1.01,0.02,12.68,86,68,1,0,18,78.16,1.15,0.00,20.69,78.16,68,0.00,0,98.85,87,100.00,59.13,16.66,8.86,15.35,100.00
2022-10-01,0442629549320,Adnan,Dibrani,MAN,1985,S,2,1975,65.19,15.47,14.47,4.88,52.72,698,455,108,34,101,214,92,94,1,27,1975,48.60,42.99,43.93,0.47,12.62,1,1,1,0,0,50.00,50.00,0.00,0.00,50.00,1,0.00,0,50.00,2,100.00,65.19,15.47,4.87,14.47,100.00
2011-06-01,0186426023519,Arhe,Hamednaca,MAN,1953,S,68,1963,61.32,19.60,14.88,4.20,54.37,23732,14581,4575,1199,3377,7616,2820,2820,685,1291,1962,52.01,37.03,37.03,8.99,16.95,33,29,30,8,1,42.65,44.12,11.76,1.47,42.65,29,0.00,0,48.53,68,100.00,61.44,19.28,5.05,14.23,100.00
2012-04-01,0868286862422,Fredrick,Federley,MAN,1978,C,79,1963,65.36,18.92,12.93,2.79,56.96,27571,18332,4376,1490,3373,1817,1434,0,0,383,1964,65.22,78.92,0.00,0.00,21.08,79,58,0,0,21,73.42,0.00,0.00,26.58,73.42,58,0.00,0,100.00,79,100.00,66.49,15.87,5.40,12.23,100.00
2003-11-01,0837501934208,Ola,Rask,MAN,1940,S,90,1954,62.18,17.12,14.39,6.32,54.73,31410,19726,5235,2026,4423,12960,11423,124,8,1405,1954,52.78,88.14,0.96,0.06,10.84,87,88,1,1,0,97.78,1.11,1.11,0.00,95.56,86,0.00,0,96.67,88,97.78,62.80,16.67,6.45,14.08,91.27
2021-01-01,022805994927,Sofia,Westergren,KVINNA,1974,M,22,1973,11.49,4.03,84.05,0.43,51.29,7678,817,364,49,6448,1540,154,77,11,1298,1972,44.29,10.00,5.00,0.71,84.29,14,0,0,0,22,0.00,0.00,0.00,100.00,0.00,0,0.00,0,63.64,22,100.00,10.64,4.74,0.64,83.98,100.00
2018-03-01,0199751900210,Annelie,Karlsson,KVINNA,1965,S,133,1970,60.52,16.54,16.27,6.67,54.32,46417,28139,7816,3302,7160,15029,12442,674,12,1901,1969,47.41,82.79,4.48,0.08,12.65,124,126,7,0,0,94.74,5.26,0.00,0.00,93.23,124,0.00,0,93.23,131,98.50,60.62,16.84,7.11,15.43,98.16
2005-02-01,0879055385113,Jeppe,Johnsson,MAN,1951,M,51,1954,58.88,18.06,17.45,5.61,54.03,17799,10597,3108,1033,3061,2805,1041,942,304,518,1954,58.18,37.11,33.58,10.84,18.47,29,23,21,7,0,45.10,41.18,13.73,0.00,50.98,26,0.00,0,56.86,48,94.12,59.54,17.46,5.80,17.20,93.66
2015-01-01,0252067342313,Åsa,Lindestam,KVINNA,1956,S,6,1969,75.50,12.93,9.82,1.76,55.16,2094,1551,300,49,194,678,620,0,0,58,1968,49.56,91.45,0.00,0.00,8.55,6,6,0,0,0,100.00,0.00,0.00,0.00,100.00,6,0.00,0,100.00,6,100.00,74.07,14.33,2.34,9.26,100.00
2012-11-01,084677425329,Oskar,Öholm,MAN,1980,M,47,1963,67.48,15.46,12.31,4.75,56.86,16403,10798,2714,905,1986,5029,4348,98,97,486,1965,59.73,86.46,1.95,1.93,9.66,46,45,1,1,0,95.74,2.13,2.13,0.00,95.74,45,0.00,0,97.87,47,100.00,65.83,16.55,5.52,12.11,100.00
2007-02-01,0321274454602,Lisbeth,Grönfeldt Bergman,KVINNA,1948,M,47,1958,55.82,25.05,16.94,2.20,52.05,16403,9720,3658,338,2687,4559,4018,0,1,540,1959,57.73,88.13,0.00,0.02,11.84,47,47,0,0,0,100.00,0.00,0.00,0.00,100.00,47,0.00,0,100.00,47,100.00,59.26,22.30,2.06,16.38,100.00
2010-11-01,0401968752713,Stina,Bergström,KVINNA,1958,MP,2,1963,93.99,0.43,5.59,0.00,54.44,698,656,3,0,39,50,50,0,0,0,1965,44.00,100.00,0.00,0.00,0.00,2,2,0,0,0,100.00,0.00,0.00,0.00,100.00,2,0.00,0,100.00,2,100.00,93.98,0.43,0.00,5.59,100.00
2009-02-01,0701525641715,Bo,Bernhardsson,MAN,1949,S,39,1959,53.27,24.95,20.12,1.66,52.48,13611,7375,3165,336,2735,5070,1537,2412,103,1018,1958,52.10,30.32,47.57,2.03,20.08,16,10,17,1,11,25.64,43.59,2.56,28.21,25.64,10,0.00,0,41.03,39,100.00,54.18,23.25,2.47,20.09,100.00
2015-11-01,0199751900210,Annelie,Karlsson,KVINNA,1965,S,25,1969,69.36,15.60,13.31,1.73,55.01,8725,5833,1644,187,1061,2825,2396,102,2,325,1968,49.56,84.81,3.61,0.07,11.50,24,24,1,0,0,96.00,4.00,0.00,0.00,96.00,24,0.00,0,96.00,25,100.00,66.85,18.84,2.14,12.16,100.00
2016-10-01,0810201628512,Ann-Charlotte,Hammar Johnsson,KVINNA,1966,M,4,1969,68.27,17.91,12.33,1.51,54.30,1396,953,250,21,172,336,223,79,0,34,1968,48.81,66.37,23.51,0.00,10.12,3,3,1,0,0,75.00,25.00,0.00,0.00,75.00,3,0.00,0,75.00,4,100.00,68.27,17.91,1.50,12.32,100.00
2013-06-01,0534056896314,Lars,Gustafsson,MAN,1951,KD,21,1963,62.98,21.03,12.45,3.54,56.45,7329,4821,1292,287,929,399,346,0,0,53,1961,57.89,86.72,0.00,0.00,13.28,21,21,0,0,0,100.00,0.00,0.00,0.00,100.00,21,0.00,0,100.00,21,100.00,65.78,17.63,3.92,12.68,100.00
2004-04-01,0267143098400,Claes,Roxbergh,MAN,1945,MP,82,1954,60.50,17.23,16.24,6.03,54.96,28618,17280,5132,1730,4476,1394,729,316,83,266,1955,45.91,52.30,22.67,5.95,19.08,56,50,18,5,9,60.98,21.95,6.10,10.98,63.41,52,1.22,1,68.29,80,97.56,60.38,17.93,6.05,15.64,98.33
2005-05-01,045666679112,Annelie,Enochson,KVINNA,1953,KD,65,1954,58.39,21.57,16.08,3.96,54.51,22685,13099,5018,917,3651,2145,617,950,215,363,1951,69.70,28.76,44.29,10.02,16.92,26,17,28,6,14,26.15,43.08,9.23,21.54,26.15,17,0.00,0,40.00,65,100.00,57.74,22.12,4.04,16.09,100.00
2005-04-01,0851966755011,Hans,Stenberg,MAN,1953,S,36,1954,56.22,23.88,18.85,1.05,54.68,12564,7181,2706,129,2548,5184,4256,1,2,925,1954,51.39,82.10,0.02,0.04,17.84,34,29,0,0,7,80.56,0.00,0.00,19.44,80.56,29,0.00,0,94.44,34,94.44,57.16,21.54,1.03,20.28,96.30
2013-11-01,0193378456716,Ulf,Berg,MAN,1957,M,26,1963,66.60,16.27,13.74,3.39,55.49,9074,5864,1503,439,1268,2782,2494,1,0,287,1965,56.07,89.65,0.04,0.00,10.32,26,24,0,0,2,92.31,0.00,0.00,7.69,92.31,24,0.00,0,100.00,26,100.00,64.62,16.56,4.84,13.97,100.00
