hjid,activity_name,code,created_date,order_number,process,status,document_activities_document_0
689401,Numrering,NUM,2011-10-10,7,hantering,inträffat,689399
1704842,Inlämnad,INL,2021-10-04,0,behandling,inträffat,1704841
2159563,Hänvisad,HÄN,2018-12-05,0,behandling,inträffat,2159560
948289,Hänvisad,HÄN,2023-10-17,0,behandling,inträffat,948286
135333,Hänvisning,HÄN,2004-10-14,2,hanvisning,inträffat,135330
1909047,Beredning,UBE,2024-03-05,0,"",inträffat,1909046
1617706,Behandling,BEH,2001-04-06,3,avgorande,inträffat,1617700
1428621,Numrering,NUM,2009-10-07,7,hantering,inträffat,1428619
529644,Hänvisad,HÄN,2025-10-15,0,behandling,inträffat,529641
1499796,Inlämnad,INL,2016-10-05,0,behandling,inträffat,1499795
1279775,Hänvisad,HÄN,2014-11-12,0,behandling,inträffat,1279769
1745167,Inlämning,INL,2001-10-05,13,hantering,inträffat,1745164
1457882,Granskad,Granskad,2014-11-10,0,behandling,inträffat,1457880
253103,Bordläggning 2,B2,2013-04-23,2,avgorande,inträffat,253096
881759,Inlämnad,INL,2025-10-02,0,behandling,inträffat,881758
3323501,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,3323497
955801,Bordläggning,B,2004-10-14,1,hanvisning,inträffat,955799
1096341,Granskad,Granskad,2022-11-18,0,behandling,inträffat,1096339
186401,Bordläggning,B,2002-10-30,1,hanvisning,inträffat,186399
1350697,Hänvisad,HÄN,2014-11-12,0,behandling,inträffat,1350695
101197,Hänvisad,HÄN,2017-10-13,0,behandling,inträffat,101194
536971,Inlämnad,INL,2015-10-06,0,behandling,inträffat,536970
1807324,Justering,JUS,2018-05-03,0,"",inträffat,1807322
567332,Inlämning,INL,2012-10-05,13,hantering,inträffat,567331
996015,Inlämning,INL,2009-10-06,13,hantering,inträffat,996013
804872,Inlämnad,INL,2023-10-05,0,behandling,inträffat,804871
1645852,Utskottsförslag,UFÖR,2001-10-05,4,hantering,inträffat,1645845
836411,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,836407
1121292,Numrering,NUM,2010-10-29,7,hantering,inträffat,1121290
2106154,Inlämnad,INL,2015-10-02,0,behandling,inträffat,2106153
358959,Bordlagd,B,2021-04-14,0,behandling,inträffat,358957
860134,Inlämnad,INL,2019-10-02,0,behandling,inträffat,860133
3216793,Granskad,Granskad,2021-10-04,0,behandling,inträffat,3216791
2213644,Hänvisad,HÄN,2024-10-15,0,behandling,inträffat,2213641
489667,Numrering,NUM,2006-10-31,7,hantering,inträffat,489665
168410,Inlämning,INL,2003-10-07,13,hantering,inträffat,168409
1518084,Inlämning,INL,2005-10-05,13,hantering,inträffat,1518083
2161328,Bordläggning,B,2003-10-15,1,hanvisning,inträffat,2161326
453201,Inlämning,INL,2006-04-05,13,hantering,inträffat,453199
913160,Registrering,REG,2001-10-05,2,hantering,inträffat,913155
1956475,Granskad,Granskad,2014-10-04,0,behandling,inträffat,1956473
2192077,Hänvisning,HÄN,2005-10-13,2,hanvisning,inträffat,2192074
2155779,Bordläggning,B,2001-10-11,1,hanvisning,inträffat,2155771
108653,Beredning,UBE,2023-02-16,0,"",inträffat,108650
1461441,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,1461437
3125222,Hänvisning,HÄN,2002-10-30,2,hanvisning,inträffat,3125219
3345423,Beslut,BES,2006-04-27,4,avgorande,inträffat,3345412
785769,Hänvisning,HÄN,2002-10-30,2,hanvisning,inträffat,785766
320318,Bordläggning,B,2000-10-11,1,hanvisning,inträffat,320316
1908868,Granskad,Granskad,2018-11-30,0,behandling,inträffat,1908866
559259,Hänvisad,HÄN,2015-10-13,0,behandling,inträffat,559256
763636,Hänvisad,HÄN,2024-04-15,0,behandling,inträffat,763632
1911696,Inlämnad,INL,2024-10-03,0,behandling,inträffat,1911695
129502,Numrering,NUM,2008-10-08,7,hantering,inträffat,129500
1607220,Bordläggning 1,B1,2006-06-01,1,avgorande,inträffat,1607215
1116136,Hänvisad,HÄN,2023-10-17,0,behandling,inträffat,1116133
1531711,Under beredning,UBE,2013-05-30,30,beredning,inträffat,1531679
1237387,Inlämning,INL,2005-10-05,13,hantering,inträffat,1237386
1377073,Planerat ikraftträdande,LAG,2013-07-01,12,avgorande,planerat,1377062
156121,Beslut,BES,2011-06-15,4,avgorande,inträffat,156112
2089786,Inlämning,INL,2002-10-23,13,hantering,inträffat,2089785
2164129,Hänvisad,HÄN,2022-12-01,0,behandling,inträffat,2164126
988843,Trycklov till Gotab och webb,TROWE,2005-04-28,70,beredning,inträffat,988840
2020882,Bordläggning,B,2007-10-16,1,hanvisning,inträffat,2020879
1345371,Bordläggning,B,2009-06-18,1,hanvisning,inträffat,1345369
1968128,Granskad,Granskad,2024-10-01,0,behandling,inträffat,1968126
2186853,Avgörande,AVG,2008-12-18,5,avgorande,inträffat,2186846
2085256,Registrering,REG,2001-10-05,2,hantering,inträffat,2085251
784203,Inlämnad,INL,2019-10-03,0,behandling,inträffat,784202
2071502,Granskning,GKD,2001-10-05,3,hantering,inträffat,2071501
2039924,Inlämnad,INL,2024-10-02,0,behandling,inträffat,2039923
1846169,Numrering,NUM,2011-10-10,7,hantering,inträffat,1846167
557915,Beslut,BES,2014-06-10,4,avgorande,inträffat,557901
1700546,Inlämning,INL,2006-04-04,13,hantering,inträffat,1700545
1112196,Inlämnad,INL,2021-09-29,0,behandling,inträffat,1112195
1629522,Granskad,Granskad,2014-11-10,0,behandling,inträffat,1629520
987107,Numrering,NUM,2011-10-10,7,hantering,inträffat,987105
105934,Utfärdande av riksdagsskrivelse,RSKR,2009-05-13,6,avgorande,inträffat,105924
849817,Bordläggning,B,2002-04-10,1,hanvisning,inträffat,849815
1976681,Hänvisad,HÄN,2022-05-11,0,behandling,inträffat,1976677
735107,Inlämning,INL,2007-10-04,13,hantering,inträffat,735106
3130325,Hänvisning,HÄN,2006-11-07,2,hanvisning,inträffat,3130321
1629405,Inlämnad,INL,2014-11-10,0,behandling,inträffat,1629404
1479338,Inlämning,INL,2001-10-05,13,hantering,inträffat,1479335
78858,Hänvisad,HÄN,2017-10-13,0,behandling,inträffat,78855
894182,Numrering,NUM,2009-10-01,7,hantering,inträffat,894180
1727802,Hänvisning,HÄN,2007-10-16,2,hanvisning,inträffat,1727798
1878701,Inlämning,INL,2013-10-04,13,hantering,inträffat,1878700
641019,Bordläggning 1,B1,2011-11-07,1,avgorande,inträffat,641014
1555884,Trycklov,TRY,2004-03-16,60,beredning,inträffat,1555880
1035210,Hänvisad,HÄN,2017-10-13,0,behandling,inträffat,1035207
2116822,Inlämnad,INL,2015-10-02,0,behandling,inträffat,2116821
1016882,Beslut,BES,2019-12-04,0,"",inträffat,1016876
3114576,Hänvisning,HÄN,2006-04-25,2,hanvisning,inträffat,3114573
538320,Avgörande,AVG,2009-05-20,5,avgorande,inträffat,538311
1577966,Hänvisning,HÄN,2014-04-10,2,hanvisning,inträffat,1577963
804431,Granskad,Granskad,2023-10-05,0,behandling,inträffat,804429
570899,Hänvisning,HÄN,2007-10-16,2,hanvisning,inträffat,570895
302134,Inlämnad,INL,2015-10-06,0,behandling,inträffat,302133
1118524,Hänvisning,HÄN,2005-10-13,2,hanvisning,inträffat,1118521
1174226,Hänvisning,HÄN,2007-10-16,2,hanvisning,inträffat,1174218
443488,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,443484
2236766,Granskad,Granskad,2020-10-05,0,behandling,inträffat,2236764
1021774,Bordläggning,B,2005-10-13,1,hanvisning,inträffat,1021772
2008952,Inlämnad,INL,2018-11-28,0,behandling,inträffat,2008951
745287,Inlämnad,INL,2019-10-03,0,behandling,inträffat,745286
1423878,Hänvisad,HÄN,2019-10-11,0,behandling,inträffat,1423875
976980,Numrering,NUM,2001-10-05,7,hantering,inträffat,976976
1550738,Motionstid slutar,MOT,2004-09-29,4,hanvisning,inträffat,1550732
1560183,Inlämning,INL,2001-10-05,13,hantering,inträffat,1560180
772940,Inlämnad,INL,2017-10-04,0,behandling,inträffat,772939
1754153,Utskottsförslag,UFÖR,2001-10-05,4,hantering,inträffat,1754147
1503063,Registrering,REG,2011-03-22,70,hantering,inträffat,1503061
3232041,Inlämning,INL,2012-10-05,13,hantering,inträffat,3232040
460082,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,460078
1443077,Hänvisning,HÄN,2002-10-30,2,hanvisning,inträffat,1443074
1848948,Hänvisad,HÄN,2021-11-17,0,behandling,inträffat,1848944
573666,Hänvisning,HÄN,2007-10-16,2,hanvisning,inträffat,573662
1488007,Granskad,Granskad,2021-10-04,0,behandling,inträffat,1488005
1025332,Bordläggning,B,2006-11-07,1,hanvisning,inträffat,1025330
517932,Inlämning,INL,2004-10-05,13,hantering,inträffat,517931
1695229,Inlämnad,INL,2023-09-28,0,behandling,inträffat,1695228
565820,Inlämnad,INL,2015-10-06,0,behandling,inträffat,565819
248648,Granskad,Granskad,2020-10-06,0,behandling,inträffat,248646
1788700,Under beredning,UBE,2005-03-10,30,beredning,inträffat,1788699
2059035,Hänvisad,HÄN,2024-10-15,0,behandling,inträffat,2059032
365795,Under beredning,UBE,2000-05-18,30,beredning,inträffat,365793
1070497,Bordläggning,B,2005-10-13,1,hanvisning,inträffat,1070495
1634360,Inlämnad,INL,2016-10-05,0,behandling,inträffat,1634359
1412341,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,1412337
415277,Granskad,Granskad,2016-10-03,0,behandling,inträffat,415275
3337084,Motionstid slutar,MOT,2024-05-08,0,behandling,inträffat,3337080
850569,Registrering,REG,2001-12-04,2,hantering,inträffat,850562
196966,Granskad,Granskad,2015-10-05,0,behandling,inträffat,196964
1736987,Hänvisad,HÄN,2014-11-12,0,behandling,inträffat,1736984
1914231,Inlämning,INL,2006-10-31,13,hantering,inträffat,1914230
1333363,Hänvisad,HÄN,2022-12-01,0,behandling,inträffat,1333360
344960,Inlämning,INL,2009-10-06,13,hantering,inträffat,344959
583574,Trycklov,TRY,2011-10-31,60,beredning,inträffat,583570
198409,Inlämning,INL,2005-03-31,13,hantering,inträffat,198408
1931130,Hänvisad,HÄN,2018-12-05,0,behandling,inträffat,1931127
1802920,Beslut,BES,2009-06-16,4,avgorande,inträffat,1802910
2123253,Inlämning,INL,2011-10-05,13,hantering,inträffat,2123252
1365636,Bordläggning 1,B1,2001-05-29,1,avgorande,inträffat,1365633
1185796,Bordläggning 1,B1,2012-01-27,1,avgorande,inträffat,1185791
1860232,Numrering,NUM,2006-11-02,7,hantering,inträffat,1860230
2165133,Hänvisad,HÄN,2018-12-05,0,behandling,inträffat,2165130
357966,Granskad,Granskad,2021-04-23,0,behandling,inträffat,357964
1152575,Inlämning,INL,2008-10-03,13,hantering,inträffat,1152574
906160,Numrering,NUM,2001-10-05,7,hantering,inträffat,906156
1929772,Bordläggning 1,B1,2008-11-25,1,avgorande,inträffat,1929766
1276486,Utskottsförslag,UFÖR,2001-10-05,4,hantering,inträffat,1276480
117502,Numrering,NUM,2011-10-10,7,hantering,inträffat,117500
1107066,Utskottsförslag,UFÖR,2001-10-05,4,hantering,inträffat,1107060
358786,Inlämnad,INL,2021-04-07,0,behandling,inträffat,358784
2003706,Behandling,BEH,2004-12-16,3,avgorande,inträffat,2003697
529909,Inlämning,INL,2001-10-05,13,hantering,inträffat,529906
454506,Numrering,NUM,2001-10-05,7,hantering,inträffat,454502
2053706,Inlämnad,INL,2024-09-30,0,behandling,inträffat,2053705
2190000,Hänvisad,HÄN,2018-12-05,0,behandling,inträffat,2189997
628365,Inlämning,INL,2001-10-05,13,hantering,inträffat,628362
1424689,Granskad,Granskad,2014-11-10,0,behandling,inträffat,1424687
2256153,Inlämning,INL,2008-09-17,13,hantering,inträffat,2256152
1575974,Inlämning,INL,2005-10-05,13,hantering,inträffat,1575973
472695,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,472691
122226,Behandling,BEH,2000-12-14,3,avgorande,inträffat,122217
973834,Justering,JUS,2020-04-23,0,"",inträffat,973832
1277616,Bordläggning,B,2002-10-30,1,hanvisning,inträffat,1277614
1160734,Beredning,UBE,2025-04-03,0,"",inträffat,1160733
518824,Granskning,GKD,2001-10-05,3,hantering,inträffat,518823
2160987,Avgörande,AVG,2009-10-22,5,avgorande,inträffat,2160978
422810,Hänvisning,HÄN,2006-11-07,2,hanvisning,inträffat,422806
798955,Numrering,NUM,2010-10-26,7,hantering,inträffat,798953
1524211,Granskad,Granskad,2025-10-07,0,behandling,inträffat,1524209
1025915,Bordläggning 1,B1,2011-05-10,1,avgorande,inträffat,1025909
1773910,Numrering,NUM,2008-10-02,7,hantering,inträffat,1773908
2103667,Inlämnad,INL,2018-11-28,0,behandling,inträffat,2103666
1965418,Hänvisad,HÄN,2016-10-14,0,behandling,inträffat,1965415
1636604,Inlämning,INL,2003-01-07,60,hantering,inträffat,1636603
227734,Granskning,GKD,2000-10-11,3,hantering,inträffat,227731
1503773,Motionstid slutar,MOT,2011-04-07,4,hanvisning,inträffat,1503768
1887070,Hänvisad,HÄN,2024-10-15,0,behandling,inträffat,1887066
1308268,Bordläggning,B,2005-10-13,1,hanvisning,inträffat,1308266
456404,Justering,JUS,2009-01-29,40,beredning,inträffat,456402
816906,Numrering,NUM,2009-10-06,7,hantering,inträffat,816901
596022,Under beredning,UBE,2001-11-20,30,beredning,inträffat,596021
1326367,Inlämning,INL,2007-10-01,13,hantering,inträffat,1326366
181224,Bordläggning,B,2013-05-03,1,hanvisning,inträffat,181222
919103,Inlämning,INL,2001-10-05,13,hantering,inträffat,919100
1844709,Hänvisad,HÄN,2016-10-14,0,behandling,inträffat,1844706
1844964,Inlämning,INL,2007-10-03,13,hantering,inträffat,1844963
1703605,Inlämnad,INL,2021-10-05,0,behandling,inträffat,1703604
1025917,Avgörande,AVG,2011-05-12,5,avgorande,inträffat,1025909
1415577,Hänvisning,HÄN,2000-10-11,2,hanvisning,inträffat,1415573
3230887,Beslut,BES,2013-05-15,4,avgorande,inträffat,3230878
193802,Inlämnad,INL,2015-10-05,0,behandling,inträffat,193801
1253972,Hänvisad,HÄN,2018-12-05,0,behandling,inträffat,1253969
396556,Beslut,BES,2024-12-04,0,"",inträffat,396549
442935,Behandling,BEH,2019-10-16,0,"",inträffat,442929
3329901,Numrering,NUM,2009-10-05,7,hantering,inträffat,3329899
962698,Hänvisad,HÄN,2025-10-15,0,behandling,inträffat,962695
229763,Inlämning,INL,2004-10-05,13,hantering,inträffat,229762
529908,Hänvisningsförslag,HFÖR,2001-10-05,6,hantering,inträffat,529906
1656467,Hänvisad,HÄN,2021-10-14,0,behandling,inträffat,1656464
1330464,Inlämning,INL,2009-10-01,13,hantering,inträffat,1330463
1718789,Registrering,REG,2009-03-09,70,hantering,inträffat,1718787
1200252,Numrering,NUM,2013-10-08,7,hantering,inträffat,1200250
2084947,Behandling,BEH,2005-05-26,3,avgorande,inträffat,2084939
1863483,Trycklov,TRY,2015-12-10,0,"",inträffat,1863480
259025,Granskad,Granskad,2015-10-05,0,behandling,inträffat,259023
1674062,Hänvisning,HÄN,2014-04-09,2,hanvisning,inträffat,1674059
3304925,Justering,JUS,2005-05-19,40,beredning,inträffat,3304922
3134019,Numrering,NUM,2009-10-09,7,hantering,inträffat,3134014
1377836,Inlämnad,INL,2015-08-17,0,behandling,inträffat,1377835
1773090,Hänvisad,HÄN,2023-10-17,0,behandling,inträffat,1773087
1588924,Hänvisad,HÄN,2014-11-12,0,behandling,inträffat,1588921
594154,Bordläggning 2,B2,2013-10-22,2,avgorande,inträffat,594148
363204,Granskning,GKD,2000-10-11,3,hantering,inträffat,363201
612486,Hänvisningsförslag,HFÖR,2001-10-05,6,hantering,inträffat,612484
1215597,Behandling,BEH,2008-05-15,3,avgorande,inträffat,1215589
614538,Numrering,NUM,2001-10-05,7,hantering,inträffat,614530
3322801,Inlämnad,INL,2020-10-02,0,behandling,inträffat,3322800
864591,Granskad,Granskad,2019-10-02,0,behandling,inträffat,864589
667124,Inlämnad,INL,2024-09-12,0,behandling,inträffat,667123
1528528,Trycklov till Gotab och webb,TROWE,2009-01-16,70,beredning,inträffat,1528524
1343048,Inlämning,INL,2002-10-23,13,hantering,inträffat,1343047
1837183,Granskad,Granskad,2019-10-03,0,behandling,inträffat,1837181
673331,Bordlagd,B,2016-02-23,0,behandling,inträffat,673329
389508,Bordläggning 1,B1,2006-05-31,1,avgorande,inträffat,389503
3320873,Hänvisad,HÄN,2022-12-01,0,behandling,inträffat,3320870
2243849,Hänvisad,HÄN,2022-12-05,0,behandling,inträffat,2243845
602773,Inlämnad,INL,2015-10-06,0,behandling,inträffat,602772
176978,Motionstid slutar,MOT,2008-03-31,5,hanvisning,inträffat,176973
1616017,Bordläggning 2,B2,2006-03-21,2,avgorande,inträffat,1616011
1578769,Granskad,Granskad,2023-09-29,0,behandling,inträffat,1578767
2026651,Inlämning,INL,2002-10-23,13,hantering,inträffat,2026650
1861807,Behandling,BEH,2024-04-10,0,"",inträffat,1861801
1859363,Numrering,NUM,2006-11-02,7,hantering,inträffat,1859361
2195691,Bordläggning,B,2005-01-26,1,hanvisning,inträffat,2195689
1317506,Numrering,NUM,2010-10-28,7,hantering,inträffat,1317504
213495,Justering,JUS,2011-05-19,40,beredning,inträffat,213493
1475358,Trycklov,TRY,2026-01-23,0,"",planerat,1475354
1211733,Granskad,Granskad,2025-10-06,0,behandling,inträffat,1211731
1601502,Granskad,Granskad,2023-10-02,0,behandling,inträffat,1601500
510599,Inlämnad,INL,2025-09-18,0,behandling,inträffat,510598
3262215,Hänvisad,HÄN,2016-10-14,0,behandling,inträffat,3262212
100282,Granskad,Granskad,2017-10-02,0,behandling,inträffat,100280
1195687,Hänvisad,HÄN,2022-12-01,0,behandling,inträffat,1195684
1588243,Bordläggning,B,2000-10-11,1,hanvisning,inträffat,1588241
1927262,Inlämnad,INL,2019-04-02,0,behandling,inträffat,1927260
1606410,Inlämnad,INL,2020-04-08,0,behandling,inträffat,1606409
1906648,Registrering,REG,2001-10-05,2,hantering,inträffat,1906643
1099151,Inlämning,INL,2007-10-01,13,hantering,inträffat,1099150
285329,Trycklov,TRY,2006-05-23,60,beredning,inträffat,285325
660925,Bordlagd,B,2024-01-17,0,behandling,inträffat,660922
966894,Hänvisad,HÄN,2019-10-11,0,behandling,inträffat,966891
3342719,Trycklov,TRY,2019-05-10,0,"",inträffat,3342713
1411179,Trycklov,TRY,2013-11-25,60,beredning,inträffat,1411175
1422689,Numrering,NUM,2010-10-29,7,hantering,inträffat,1422687
1612242,Inlämnad,INL,2014-11-06,0,behandling,inträffat,1612241
2213628,Numrering,NUM,2011-10-06,7,hantering,inträffat,2213626
407866,Granskad,Granskad,2024-10-04,0,behandling,inträffat,407864
154969,Numrering,NUM,2012-10-09,7,hantering,inträffat,154967
262680,Behandling,BEH,2015-11-11,0,"",inträffat,262675
1961048,Hänvisad,HÄN,2021-10-14,0,behandling,inträffat,1961045
1293878,Granskning,GKD,2001-10-05,3,hantering,inträffat,1293877
1096962,Inlämning,INL,2007-10-03,13,hantering,inträffat,1096961
965161,Granskad,Granskad,2019-10-02,0,behandling,inträffat,965159
1235089,Hänvisning,HÄN,2005-10-13,2,hanvisning,inträffat,1235086
732645,Inlämnad,INL,2015-10-14,0,behandling,inträffat,732644
750207,Registrering,REG,2001-10-19,2,hantering,inträffat,750203
3218980,Bordläggning,B,2005-06-16,1,hanvisning,inträffat,3218978
1773554,Motionstid slutar,MOT,2024-02-28,0,behandling,inträffat,1773550
2019225,Granskad,Granskad,2024-09-19,0,behandling,inträffat,2019223
1687320,Hänvisad,HÄN,2016-10-14,0,behandling,inträffat,1687314
652156,Hänvisad,HÄN,2017-10-13,0,behandling,inträffat,652153
331954,Hänvisad,HÄN,2021-10-14,0,behandling,inträffat,331948
740862,Hänvisningsförslag,HFÖR,2004-09-23,6,hantering,inträffat,740860
1301454,Numrering,NUM,2012-09-28,7,hantering,inträffat,1301452
601488,Behandling,BEH,2007-02-28,3,avgorande,inträffat,601477
2185522,Trycklov,TRY,2009-06-03,60,beredning,inträffat,2185517
2018726,Hänvisad,HÄN,2020-10-14,0,behandling,inträffat,2018723
3328813,Granskning,GKD,2000-10-11,3,hantering,inträffat,3328810
151983,Inlämnad,INL,2015-10-05,0,behandling,inträffat,151982
1182834,Bordläggning,B,2003-10-15,1,hanvisning,inträffat,1182832
858256,Bordläggning,B,2000-10-11,1,hanvisning,inträffat,858254
1807386,Trycklov,TRY,2019-03-14,0,"",inträffat,1807383
754912,Numrering,NUM,2010-10-28,7,hantering,inträffat,754910
1384041,Numrering,NUM,2001-10-05,7,hantering,inträffat,1384037
542434,Hänvisad,HÄN,2017-10-13,0,behandling,inträffat,542431
873843,Numrering,NUM,2010-10-28,7,hantering,inträffat,873841
417391,Hänvisning,HÄN,2002-01-23,3,hanvisning,inträffat,417388
1991389,Numrering,NUM,2013-10-07,7,hantering,inträffat,1991387
550188,Bordläggning,B,2000-10-11,1,hanvisning,inträffat,550186
1705388,Inlämnad,INL,2021-10-05,0,behandling,inträffat,1705387
538636,Justering,JUS,2009-04-21,40,beredning,inträffat,538634
786429,Numrering,NUM,2006-10-30,7,hantering,inträffat,786428
134736,Numrering,NUM,2011-10-06,7,hantering,inträffat,134734
