embedded_id_vote_date,embedded_id_intressent_id,first_name,last_name,gender,born_year,party,number_ballots,avg_born_year,avg_total_votes,avg_yes_votes,avg_no_votes,avg_abstain_votes,avg_absent_votes,percentage_approved,avg_percentage_yes,avg_percentage_no,avg_percentage_absent,avg_percentage_abstain,avg_percentage_male,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,politician_yes_votes,politician_no_votes,politician_abstain_votes,politician_absent_votes,politician_percentage_yes,politician_percentage_no,politician_percentage_absent,politician_percentage_abstain,party_avg_born_year,party_avg_percentage_male,party_percentage_yes,party_percentage_no,party_percentage_abstain,party_percentage_absent,percentage_yes,percentage_no,percentage_abstain,percentage_absent,party_won_total,party_won_percentage,approved_total,approved_percentage,won_percentage,won_total,rebel_percentage,rebel_total
2014-12-03,0252067342313,Åsa,Lindestam,KVINNA,1956,S,1,1969,349,152.00,183.00,0.00,14.00,0.00,43.55,52.44,4.01,0.00,55.59,349,152,183,0,14,113,108,0,0,5,1,0,0,0,100.00,0.00,0.00,0.00,1968,49.56,95.58,0.00,0.00,4.42,43.55,52.44,0.00,4.01,0,0.00,0,0.00,0.00,0,0.00,0
2012-11-06,0371688419616,Lars,Ohly,MAN,1957,V,2,1963,349,277.50,17.50,0.00,54.00,100.00,79.52,5.01,15.48,0.00,56.45,698,555,35,0,108,38,15,16,0,7,1,1,0,0,50.00,50.00,0.00,0.00,1960,42.11,39.47,42.11,0.00,18.42,79.51,5.01,0.00,15.47,1,50.00,2,100.00,50.00,1,0.00,0
2017-05-18,046426524512,Olle,Felten,MAN,1953,SD,5,1969,349,208.80,46.20,38.60,55.40,100.00,59.83,13.24,15.88,11.06,53.58,1745,1044,231,193,277,235,76,76,38,45,2,2,1,0,40.00,40.00,0.00,20.00,1974,76.60,32.34,32.34,16.17,19.15,59.83,13.24,11.06,15.87,2,40.00,5,100.00,40.00,2,0.00,0
2009-10-19,0679228585116,Per,Åsling,MAN,1957,C,1,1958,349,151.00,144.00,0.00,54.00,100.00,43.27,41.26,15.47,0.00,54.15,349,151,144,0,54,29,26,0,0,3,1,0,0,0,100.00,0.00,0.00,0.00,1957,58.62,89.66,0.00,0.00,10.34,43.27,41.26,0.00,15.47,1,100.00,1,100.00,100.00,1,0.00,0
2023-06-08,0245113256029,Daniel,Vencu Velasquez Castro,MAN,1994,S,1,1975,349,219.00,63.00,22.00,45.00,100.00,62.75,18.05,12.89,6.30,52.72,349,219,63,22,45,107,93,0,1,13,1,0,0,0,100.00,0.00,0.00,0.00,1975,48.60,86.92,0.00,0.93,12.15,62.75,18.05,6.30,12.89,1,100.00,1,100.00,100.00,1,0.00,0
2012-12-07,0787533297400,Björn,Sydow,MAN,1945,S,21,1963,349,254.48,70.29,12.81,11.43,100.00,72.92,20.14,3.27,3.67,57.02,7329,5344,1476,269,240,2352,1191,865,214,82,11,8,2,0,52.38,38.10,0.00,9.52,1962,50.89,50.64,36.78,9.10,3.49,72.92,20.14,3.67,3.27,12,57.00,21,100.00,52.00,11,0.00,0
2023-09-13,0834510274913,Charlotte,Nordström,KVINNA,1963,M,3,1975,349,269.67,25.67,6.33,47.33,100.00,77.27,7.35,13.56,1.81,53.87,1047,809,77,19,142,204,180,0,0,24,3,0,0,0,100.00,0.00,0.00,0.00,1976,50.00,88.24,0.00,0.00,11.76,77.27,7.35,1.81,13.56,3,100.00,3,100.00,100.00,3,0.00,0
2018-11-07,0932000030511,Maria,Stockhaus,KVINNA,1963,M,2,1973,349,277.50,18.00,0.00,53.50,100.00,79.52,5.16,15.33,0.00,53.58,698,555,36,0,107,140,114,0,0,26,2,0,0,0,100.00,0.00,0.00,0.00,1972,45.71,81.43,0.00,0.00,18.57,79.51,5.16,0.00,15.33,2,100.00,2,100.00,100.00,2,0.00,0
2006-02-07,0897304708905,Sinikka,Bohlin,KVINNA,1947,S,9,1954,349,204.44,85.56,1.78,57.22,100.00,58.58,24.52,16.40,0.51,54.12,3141,1840,770,16,515,1296,1122,1,3,170,4,0,0,5,44.44,0.00,55.56,0.00,1954,51.39,86.57,0.08,0.23,13.12,58.58,24.51,0.51,16.40,9,100.00,9,100.00,44.00,4,0.00,0
2008-02-04,0477013214601,Carl B,Hamilton,MAN,1946,L,1,1958,349,266.00,17.00,0.00,66.00,100.00,76.22,4.87,18.91,0.00,52.72,349,266,17,0,66,28,22,0,0,6,1,0,0,0,100.00,0.00,0.00,0.00,1960,46.43,78.57,0.00,0.00,21.43,76.22,4.87,0.00,18.91,1,100.00,1,100.00,100.00,1,0.00,0
2014-06-25,0210198640127,Fredrik,Schulte,MAN,1981,M,11,1963,349,240.18,70.18,8.45,30.18,100.00,68.82,20.11,8.65,2.42,56.45,3839,2642,772,93,332,1177,1099,0,0,78,11,0,0,0,100.00,0.00,0.00,0.00,1964,57.01,93.37,0.00,0.00,6.63,68.82,20.11,2.42,8.65,11,100.00,11,100.00,100.00,11,0.00,0
2007-12-10,0262124593702,Kurt,Kvarnström,MAN,1948,S,11,1958,349,185.36,85.36,10.36,67.91,100.00,53.11,24.46,19.46,2.97,53.01,3839,2039,939,114,747,1430,399,737,0,294,0,2,0,9,0.00,18.18,81.82,0.00,1958,49.23,27.90,51.54,0.00,20.56,53.11,24.46,2.97,19.46,4,36.00,11,100.00,0.00,0,0.00,0
2013-11-20,0456305921813,Hans,Olsson,MAN,1951,S,2,1963,349,269.00,18.00,19.00,43.00,100.00,77.08,5.16,12.32,5.45,55.59,698,538,36,38,86,224,197,0,1,26,2,0,0,0,100.00,0.00,0.00,0.00,1962,50.00,87.95,0.00,0.45,11.61,77.08,5.16,5.44,12.32,2,100.00,2,100.00,100.00,2,0.00,0
2007-06-13,0262124593702,Kurt,Kvarnström,MAN,1948,S,7,1958,349,145.71,130.71,3.86,68.71,100.00,41.75,37.46,19.69,1.10,51.58,2443,1020,915,27,481,910,2,737,0,171,0,7,0,0,0.00,100.00,0.00,0.00,1958,50.00,0.22,80.99,0.00,18.79,41.75,37.45,1.11,19.69,0,0.00,7,100.00,0.00,0,0.00,0
2007-03-01,0784309503313,Ewa,Björling,KVINNA,1961,M,1,1958,349,274.00,18.00,0.00,57.00,100.00,78.51,5.16,16.33,0.00,51.29,349,274,18,0,57,97,89,0,0,8,1,0,0,0,100.00,0.00,0.00,0.00,1959,57.73,91.75,0.00,0.00,8.25,78.51,5.16,0.00,16.33,1,100.00,1,100.00,100.00,1,0.00,0
2003-10-02,0517869568019,Mikael,Johansson,MAN,1960,MP,2,1954,349,163.00,130.00,0.00,56.00,100.00,46.70,37.25,16.05,0.00,55.30,698,326,260,0,112,34,22,0,0,12,2,0,0,0,100.00,0.00,0.00,0.00,1957,41.18,64.71,0.00,0.00,35.29,46.70,37.25,0.00,16.05,2,100.00,2,100.00,100.00,2,0.00,0
2009-10-13,0548843588006,Ingemar,Vänerlöv,MAN,1944,KD,2,1958,349,251.00,37.50,0.00,60.50,100.00,71.92,10.75,17.34,0.00,53.58,698,502,75,0,121,48,38,0,0,10,2,0,0,0,100.00,0.00,0.00,0.00,1953,54.17,79.17,0.00,0.00,20.83,71.92,10.74,0.00,17.34,2,100.00,2,100.00,100.00,2,0.00,0
2007-04-26,0683297678211,Elisebeht,Markström,KVINNA,1955,S,2,1958,349,196.00,65.00,0.00,88.00,100.00,56.16,18.62,25.21,0.00,51.29,698,392,130,0,176,260,98,99,0,63,1,1,0,0,50.00,50.00,0.00,0.00,1958,50.00,37.69,38.08,0.00,24.23,56.16,18.62,0.00,25.21,1,50.00,2,100.00,50.00,1,0.00,0
2012-04-23,0223175563813,Yvonne,Andersson,KVINNA,1951,KD,19,1963,349,213.16,54.95,49.00,31.89,100.00,61.08,15.74,9.14,14.04,57.02,6631,4050,1044,931,606,361,322,0,1,38,19,0,0,0,100.00,0.00,0.00,0.00,1961,57.89,89.20,0.00,0.28,10.53,61.08,15.74,14.04,9.14,19,100.00,19,100.00,100.00,19,0.00,0
2012-11-06,0204443909416,Johan,Hedin,MAN,1969,C,2,1963,349,277.50,17.50,0.00,54.00,100.00,79.52,5.01,15.48,0.00,56.45,698,555,35,0,108,46,32,0,0,14,2,0,0,0,100.00,0.00,0.00,0.00,1963,65.22,69.57,0.00,0.00,30.43,79.51,5.01,0.00,15.47,2,100.00,2,100.00,100.00,2,0.00,0
2023-12-20,02910042914,Carina,Ödebrink,KVINNA,1961,S,4,1975,349,205.50,88.25,2.75,52.50,100.00,58.88,25.29,15.05,0.79,53.30,1396,822,353,11,210,428,91,273,0,64,1,3,0,0,25.00,75.00,0.00,0.00,1975,49.53,21.26,63.79,0.00,14.95,58.88,25.29,0.79,15.04,1,25.00,4,100.00,25.00,1,0.00,0
2019-03-28,0365748677411,Mats,Nordberg,MAN,1958,SD,19,1973,349,231.16,45.95,26.68,45.21,100.00,66.23,13.17,12.95,7.65,53.30,6631,4392,873,507,859,1178,463,406,232,77,8,7,4,0,42.11,36.84,0.00,21.05,1976,70.97,39.30,34.47,19.69,6.54,66.23,13.17,7.65,12.95,8,42.00,19,100.00,42.00,8,0.00,0
2013-03-22,0946889218011,Jan-Evert,Rådhström,MAN,1960,M,3,1963,349,281.00,25.33,0.00,42.67,100.00,80.52,7.26,12.22,0.00,56.45,1047,843,76,0,128,321,288,0,0,33,3,0,0,0,100.00,0.00,0.00,0.00,1965,57.01,89.72,0.00,0.00,10.28,80.52,7.26,0.00,12.23,3,100.00,3,100.00,100.00,3,0.00,0
2023-11-30,0427321850912,Lars Mejern,Larsson,MAN,1965,S,3,1975,349,221.33,67.00,6.67,54.00,100.00,63.42,19.20,15.47,1.91,53.30,1047,664,201,20,162,321,184,92,0,45,2,1,0,0,66.67,33.33,0.00,0.00,1975,49.53,57.32,28.66,0.00,14.02,63.42,19.20,1.91,15.47,2,66.00,3,100.00,66.00,2,0.00,0
2024-03-07,0509830681123,Ida,Karkiainen,KVINNA,1988,S,6,1975,349,203.17,57.00,35.83,53.00,100.00,58.21,16.33,15.19,10.27,53.01,2094,1219,342,215,318,636,274,182,90,90,3,2,1,0,50.00,33.33,0.00,16.67,1975,50.00,43.08,28.62,14.15,14.15,58.21,16.33,10.27,15.19,4,66.00,6,100.00,50.00,3,0.00,0
2015-02-19,055257333723,Oscar,Sjöstedt,MAN,1981,SD,6,1969,349,200.50,48.00,47.00,53.50,100.00,57.45,13.75,15.33,13.47,55.01,2094,1203,288,282,321,294,88,135,47,24,2,3,1,0,33.33,50.00,0.00,16.67,1974,73.47,29.93,45.92,15.99,8.16,57.45,13.75,13.47,15.33,2,33.00,6,100.00,33.00,2,0.00,0
2011-12-21,0603753860213,Carina,Herrstedt,KVINNA,1971,SD,4,1963,349,205.50,118.00,0.00,25.50,100.00,58.89,33.81,7.31,0.00,55.30,1396,822,472,0,102,76,76,0,0,0,4,0,0,0,100.00,0.00,0.00,0.00,1969,84.21,100.00,0.00,0.00,0.00,58.88,33.81,0.00,7.31,4,100.00,4,100.00,100.00,4,0.00,0
2006-12-07,0128805841317,Katarina,Brännström,KVINNA,1950,M,2,1958,349,207.50,73.50,2.00,66.00,100.00,59.46,21.06,18.91,0.58,52.72,698,415,147,4,132,194,168,0,0,26,2,0,0,0,100.00,0.00,0.00,0.00,1959,57.73,86.60,0.00,0.00,13.40,59.46,21.06,0.57,18.91,2,100.00,2,100.00,100.00,2,0.00,0
2020-09-30,0832311880029,Erik,Ottoson,MAN,1989,M,4,1973,349,36.50,18.50,1.00,293.00,75.00,10.46,5.30,83.95,0.29,50.72,1396,146,74,4,1172,280,44,0,0,236,0,0,0,4,0.00,0.00,100.00,0.00,1973,42.86,15.71,0.00,0.00,84.29,10.46,5.30,0.29,83.95,3,75.00,3,75.00,0.00,0,0.00,0
2010-04-27,0641996868011,Ann,Arleklo,KVINNA,1953,S,2,1959,349,232.00,63.00,1.50,52.50,100.00,66.48,18.06,15.05,0.43,53.01,698,464,126,3,105,260,108,108,0,44,1,1,0,0,50.00,50.00,0.00,0.00,1959,52.31,41.54,41.54,0.00,16.92,66.48,18.05,0.43,15.04,1,50.00,2,100.00,50.00,1,0.00,0
2021-06-16,0619928872229,Laila,Naraghi,KVINNA,1982,S,8,1973,349,30.50,18.63,6.88,293.00,87.50,8.74,5.34,83.95,1.97,53.01,2792,244,149,55,2344,800,112,16,0,672,0,0,0,8,0.00,0.00,100.00,0.00,1972,51.00,14.00,2.00,0.00,84.00,8.74,5.34,1.97,83.95,8,100.00,7,87.00,0.00,0,0.00,0
2014-03-26,0590020362617,Cecilia,Brinck,KVINNA,1962,M,29,1963,349,213.14,74.00,28.59,33.28,100.00,61.07,21.20,9.54,8.19,56.45,10121,6181,2146,829,965,3103,2796,99,4,204,28,1,0,0,96.55,3.45,0.00,0.00,1964,58.88,90.11,3.19,0.13,6.57,61.07,21.20,8.19,9.53,28,96.00,29,100.00,96.00,28,0.00,0
2008-04-01,0836001490919,Ulrika,Carlsson,KVINNA,1965,C,4,1958,349,196.75,74.00,8.00,70.25,100.00,56.37,21.21,20.13,2.29,53.30,1396,787,296,32,281,116,91,0,0,25,0,0,0,4,0.00,0.00,100.00,0.00,1956,58.62,78.45,0.00,0.00,21.55,56.38,21.20,2.29,20.13,4,100.00,4,100.00,0.00,0,0.00,0
2015-06-16,0878075468027,Hillevi,Larsson,KVINNA,1974,S,29,1969,349,242.28,53.41,13.79,39.52,100.00,69.42,15.30,11.32,3.95,54.73,10121,7026,1549,400,1146,3277,2766,206,0,305,27,2,0,0,93.10,6.90,0.00,0.00,1968,48.67,84.41,6.29,0.00,9.31,69.42,15.30,3.95,11.32,27,93.00,29,100.00,93.00,27,0.00,0
2013-04-08,0737073162411,Emma,Carlsson Löfdahl,KVINNA,1970,L,4,1963,349,232.75,70.50,0.00,45.75,100.00,66.69,20.20,13.11,0.00,56.45,1396,931,282,0,183,96,84,0,0,12,4,0,0,0,100.00,0.00,0.00,0.00,1960,54.17,87.50,0.00,0.00,12.50,66.69,20.20,0.00,13.11,4,100.00,4,100.00,100.00,4,0.00,0
2009-10-06,0683297678211,Elisebeht,Markström,KVINNA,1955,S,3,1958,349,193.00,106.33,0.33,49.33,100.00,55.30,30.47,14.14,0.10,53.77,1047,579,319,1,148,390,105,230,0,55,1,2,0,0,33.33,66.67,0.00,0.00,1958,53.34,26.92,58.97,0.00,14.10,55.30,30.47,0.10,14.14,1,33.00,3,100.00,33.00,1,0.00,0
2013-04-16,0575313291605,Stellan,Bojerud,MAN,1944,SD,14,1963,349,225.43,69.93,13.29,40.36,100.00,64.59,20.04,11.56,3.81,56.45,4886,3156,979,186,565,280,136,95,38,11,5,4,2,3,35.71,28.57,21.43,14.29,1966,86.07,48.57,33.93,13.57,3.93,64.59,20.04,3.81,11.56,7,50.00,14,100.00,35.00,5,0.00,0
2013-11-13,0936723349517,Christer,Engelhardt,MAN,1969,S,2,1963,349,272.00,27.00,0.50,49.50,100.00,77.94,7.74,14.19,0.15,55.30,698,544,54,1,99,224,196,0,0,28,2,0,0,0,100.00,0.00,0.00,0.00,1962,50.00,87.50,0.00,0.00,12.50,77.94,7.74,0.14,14.18,2,100.00,2,100.00,100.00,2,0.00,0
2007-04-02,045666679112,Annelie,Enochson,KVINNA,1953,KD,6,1958,349,172.33,112.00,5.83,58.83,100.00,49.38,32.09,16.86,1.67,51.58,2094,1034,672,35,353,144,118,0,0,26,6,0,0,0,100.00,0.00,0.00,0.00,1953,50.00,81.94,0.00,0.00,18.06,49.38,32.09,1.67,16.86,6,100.00,6,100.00,100.00,6,0.00,0
2005-04-19,0891897903314,Sven-Erik,Sjöstrand,MAN,1954,V,2,1954,349,174.50,107.00,0.50,67.00,100.00,50.00,30.66,19.20,0.15,54.73,698,349,214,1,134,58,42,0,1,15,0,0,0,2,0.00,0.00,100.00,0.00,1953,51.72,72.41,0.00,1.72,25.86,50.00,30.66,0.14,19.20,2,100.00,2,100.00,0.00,0,0.00,0
2011-11-14,0750727320521,Jonas,Gunnarsson,MAN,1980,S,5,1963,349,236.00,45.40,12.80,54.80,100.00,67.62,13.01,15.70,3.67,54.73,1745,1180,227,64,274,560,364,94,0,102,2,1,0,2,40.00,20.00,40.00,0.00,1962,51.79,65.00,16.79,0.00,18.21,67.62,13.01,3.67,15.70,4,80.00,5,100.00,40.00,2,0.00,0
2017-01-18,0344222203323,Dennis,Dioukarev,MAN,1993,SD,7,1969,349,240.57,72.00,10.29,26.14,100.00,68.93,20.63,7.49,2.95,53.58,2443,1684,504,72,183,336,224,90,0,22,5,2,0,0,71.43,28.57,0.00,0.00,1974,77.08,66.67,26.79,0.00,6.55,68.93,20.63,2.95,7.49,5,71.00,7,100.00,71.00,5,0.00,0
2026-01-21,025931369428,Jonas,Andersson,MAN,1989,SD,5,1975,349,175.40,71.80,55.80,46.00,100.00,50.26,20.57,13.18,15.99,55.30,1745,877,359,279,230,355,305,0,0,50,5,0,0,0,100.00,0.00,0.00,0.00,1977,76.06,85.92,0.00,0.00,14.08,50.26,20.57,15.99,13.18,5,100.00,5,100.00,100.00,5,0.00,0
2018-03-08,0198917587520,Maj,Karlsson,KVINNA,1980,V,10,1970,349,212.00,63.20,14.80,59.00,90.00,60.74,18.11,16.91,4.24,54.15,3490,2120,632,148,590,210,103,16,50,41,6,1,3,0,60.00,10.00,0.00,30.00,1972,38.10,49.05,7.62,23.81,19.52,60.74,18.11,4.24,16.91,5,50.00,9,90.00,50.00,5,0.00,0
2021-03-03,0628870165823,Emma,Hult,KVINNA,1988,MP,11,1973,349,38.18,10.09,7.45,293.27,100.00,10.94,2.89,84.03,2.14,52.72,3839,420,111,82,3226,176,32,0,0,144,0,0,0,11,0.00,0.00,100.00,0.00,1978,25.00,18.18,0.00,0.00,81.82,10.94,2.89,2.14,84.03,11,100.00,11,100.00,0.00,0,0.00,0
2008-10-09,0590881101608,Åke,Sandström,MAN,1940,C,1,1958,349,140.00,100.00,31.00,78.00,100.00,40.11,28.65,22.35,8.88,53.87,349,140,100,31,78,29,17,0,0,12,1,0,0,0,100.00,0.00,0.00,0.00,1957,62.07,58.62,0.00,0.00,41.38,40.11,28.65,8.88,22.35,1,100.00,1,100.00,100.00,1,0.00,0
2025-05-21,071293048118,Thomas,Ragnarsson,MAN,1970,M,12,1975,349,201.17,67.75,36.25,43.83,100.00,57.64,19.41,12.56,10.39,55.30,4188,2414,813,435,526,816,720,0,0,96,12,0,0,0,100.00,0.00,0.00,0.00,1976,51.47,88.24,0.00,0.00,11.76,57.64,19.41,10.39,12.56,12,100.00,12,100.00,100.00,12,0.00,0
2018-03-01,0194498232620,Roza,Güclü Hedin,KVINNA,1982,S,18,1969,349,210.89,50.50,21.33,66.28,100.00,60.43,14.47,18.99,6.11,54.15,6282,3796,909,384,1193,2034,1710,0,0,324,18,0,0,0,100.00,0.00,0.00,0.00,1969,46.90,84.07,0.00,0.00,15.93,60.43,14.47,6.11,18.99,18,100.00,18,100.00,100.00,18,0.00,0
2009-09-03,0806338394516,Mona,Sahlin,KVINNA,1957,S,1,1958,349,148.00,106.00,34.00,61.00,100.00,42.41,30.37,17.48,9.74,53.58,349,148,106,34,61,130,1,106,0,23,0,0,0,1,0.00,0.00,100.00,0.00,1958,53.08,0.77,81.54,0.00,17.69,42.41,30.37,9.74,17.48,0,0.00,1,100.00,0.00,0,0.00,0
2009-10-06,0590881101608,Åke,Sandström,MAN,1940,C,3,1958,349,193.00,106.33,0.33,49.33,100.00,55.30,30.47,14.14,0.10,53.77,1047,579,319,1,148,87,73,0,0,14,3,0,0,0,100.00,0.00,0.00,0.00,1957,58.62,83.91,0.00,0.00,16.09,55.30,30.47,0.10,14.14,3,100.00,3,100.00,100.00,3,0.00,0
2024-05-15,0112333043027,Rasmus,Giertz,MAN,1994,SD,23,1975,349,230.00,54.26,18.52,46.22,100.00,65.90,15.55,13.24,5.31,52.72,8027,5290,1248,426,1063,1656,1220,122,61,253,20,2,1,0,86.96,8.70,0.00,4.35,1976,73.61,73.67,7.37,3.68,15.28,65.90,15.55,5.31,13.24,20,86.00,23,100.00,86.00,20,0.00,0
2025-05-08,0866055333028,Alexandra,Anstrell,KVINNA,1974,M,9,1975,349,196.78,48.44,53.56,50.22,100.00,56.38,13.88,14.39,15.35,55.87,3141,1771,436,482,452,612,531,0,0,81,9,0,0,0,100.00,0.00,0.00,0.00,1975,52.94,86.76,0.00,0.00,13.24,56.38,13.88,15.35,14.39,9,100.00,9,100.00,100.00,9,0.00,0
2013-06-10,0139948283718,Agneta,Börjesson,KVINNA,1957,MP,4,1963,349,226.50,82.75,4.50,35.25,100.00,64.90,23.71,10.10,1.29,56.45,1396,906,331,18,141,100,22,68,0,10,1,1,0,2,25.00,25.00,50.00,0.00,1964,52.00,22.00,68.00,0.00,10.00,64.90,23.71,1.29,10.10,1,25.00,4,100.00,25.00,1,0.00,0
2023-05-11,0504851635310,Daniel,Helldén,MAN,1965,MP,15,1975,349,194.87,47.80,50.20,56.13,100.00,55.83,13.70,16.09,14.38,52.15,5235,2923,717,753,842,270,84,56,70,60,6,4,5,0,40.00,26.67,0.00,33.33,1977,27.78,31.11,20.74,25.93,22.22,55.84,13.70,14.38,16.08,6,40.00,15,100.00,40.00,6,0.00,0
2007-12-04,0905755961314,Lars,Elinderson,MAN,1949,M,4,1958,349,184.50,98.00,0.00,66.50,100.00,52.87,28.08,19.06,0.00,53.01,1396,738,392,0,266,388,335,0,0,53,4,0,0,0,100.00,0.00,0.00,0.00,1959,57.73,86.34,0.00,0.00,13.66,52.87,28.08,0.00,19.05,4,100.00,4,100.00,100.00,4,0.00,0
2012-03-13,0537400268911,Caroline,Helmersson Olsson,KVINNA,1963,S,6,1963,349,185.33,97.67,23.50,42.50,100.00,53.11,27.99,12.18,6.73,55.87,2094,1112,586,141,255,672,93,404,97,78,1,4,1,0,16.67,66.67,0.00,16.67,1962,51.79,13.84,60.12,14.43,11.61,53.10,27.98,6.73,12.18,2,33.00,6,100.00,16.00,1,0.00,0
2014-12-15,0843345349823,Anders,Hansson,MAN,1976,M,4,1969,349,185.50,34.50,72.25,56.75,100.00,53.15,9.88,16.26,20.70,55.59,1396,742,138,289,227,336,283,0,1,52,4,0,0,0,100.00,0.00,0.00,0.00,1967,51.19,84.23,0.00,0.30,15.48,53.15,9.89,20.70,16.26,4,100.00,4,100.00,100.00,4,0.00,0
2021-06-10,0128805841317,Katarina,Brännström,KVINNA,1950,M,7,1973,349,41.57,11.57,2.71,293.14,100.00,11.91,3.31,83.99,0.78,53.01,2443,291,81,19,2052,490,32,33,11,414,0,0,0,7,0.00,0.00,100.00,0.00,1973,45.71,6.53,6.73,2.24,84.49,11.91,3.32,0.78,84.00,3,42.00,7,100.00,0.00,0,0.00,0
2020-12-15,0952789103522,Elin,Segerlind,KVINNA,1985,V,8,1973,349,31.38,11.00,12.63,294.00,100.00,8.99,3.15,84.24,3.62,50.72,2792,251,88,101,2352,216,12,8,12,184,0,0,0,8,0.00,0.00,100.00,0.00,1974,29.63,5.56,3.70,5.56,85.19,8.99,3.15,3.62,84.24,3,37.00,8,100.00,0.00,0,0.00,0
2007-12-18,0891731772016,Mats,Gerdau,MAN,1964,M,2,1958,349,205.00,90.50,0.50,53.00,100.00,58.74,25.93,15.19,0.15,53.01,698,410,181,1,106,194,168,0,0,26,2,0,0,0,100.00,0.00,0.00,0.00,1959,56.70,86.60,0.00,0.00,13.40,58.74,25.93,0.14,15.19,2,100.00,2,100.00,100.00,2,0.00,0
2013-12-17,0125036219125,Nina,Larsson,KVINNA,1976,L,19,1963,349,276.05,43.47,8.32,21.16,100.00,79.10,12.46,6.06,2.38,55.87,6631,5245,826,158,402,456,428,0,1,27,19,0,0,0,100.00,0.00,0.00,0.00,1960,58.33,93.86,0.00,0.22,5.92,79.10,12.46,2.38,6.06,19,100.00,19,100.00,100.00,19,0.00,0
2008-03-27,0983984918111,Matilda,Ernkrans,KVINNA,1973,S,4,1958,349,231.25,47.00,5.00,65.75,100.00,66.26,13.47,18.84,1.43,53.30,1396,925,188,20,263,520,312,98,1,109,3,1,0,0,75.00,25.00,0.00,0.00,1958,52.31,60.00,18.85,0.19,20.96,66.26,13.47,1.43,18.84,3,75.00,4,100.00,75.00,3,0.00,0
2008-05-28,0269067253614,Thomas,Strand,MAN,1954,S,19,1958,349,174.42,101.11,5.84,67.63,100.00,49.98,28.97,19.38,1.67,53.30,6631,3314,1921,111,1285,2470,520,1475,3,472,5,14,0,0,26.32,73.68,0.00,0.00,1958,52.31,21.05,59.72,0.12,19.11,49.98,28.97,1.67,19.38,5,26.00,19,100.00,26.00,5,0.00,0
2015-04-09,0376353897112,Leif,Nysmed,MAN,1970,S,2,1969,349,218.50,91.50,0.00,39.00,100.00,62.61,26.22,11.17,0.00,55.30,698,437,183,0,78,226,103,103,0,20,1,1,0,0,50.00,50.00,0.00,0.00,1968,48.67,45.58,45.58,0.00,8.85,62.61,26.22,0.00,11.17,1,50.00,2,100.00,50.00,1,0.00,0
