person_reference_id,total_documents,party_motions,individual_motions,follow_up_motions,committee_motions,multi_party_motions,party_motions_pct,individual_motions_pct,committee_motions_pct,first_document_date,last_document_date,years_active,docs_per_year,documents_last_year,propositions,government_communications,document_types,activity_profile,activity_level,collaboration_percentage
0249730539015,116,15,17,0,84,0,12.9,14.7,72.4,2023-03-29,2026-05-13,3,38.7,45,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Committee-focused,High,0.0
0114065053815,302,16,29,0,241,13,5.3,9.6,79.8,2000-03-13,2006-04-18,6,50.3,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,4.3
0369028728526,426,34,267,1,123,0,8.0,62.7,28.9,2010-10-27,2018-01-18,7,60.9,0,0,0,"{mot:,""mot:Enskild motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.0
0478371872009,3,0,2,0,0,1,0.0,66.7,0.0,2007-10-08,2009-10-06,1,3.0,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion}",Individual-focused,Low,33.3
0537484650407,91,71,2,0,1,0,78.0,2.2,1.1,2000-03-08,2004-06-23,4,22.8,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Medium,0.0
0534056896314,575,1,141,0,401,12,0.2,24.5,69.7,2000-02-09,2013-12-19,13,44.2,0,0,0,"{mot:,mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,2.1
0509415296421,239,0,118,0,121,0,0.0,49.4,50.6,2018-10-10,2025-10-07,6,39.8,38,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Committee-focused,Very High,0.0
0976656359110,41,0,41,0,0,0,0.0,100.0,0.0,2004-09-28,2005-10-05,1,41.0,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0678712094213,162,4,117,0,39,0,2.5,72.2,24.1,2014-11-04,2018-04-10,3,54.0,0,0,0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,High,0.0
0191189790215,74,0,74,0,0,0,0.0,100.0,0.0,2022-11-15,2025-10-07,2,37.0,19,0,0,"{""mot:Enskild motion""}",Individual-focused,Medium,0.0
0121939297619,203,0,198,0,5,0,0.0,97.5,2.5,2016-09-30,2025-10-02,9,22.6,71,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Very High,0.0
0220064764318,72,0,72,0,0,0,0.0,100.0,0.0,2022-11-22,2025-10-06,2,36.0,45,0,0,"{""mot:Enskild motion""}",Individual-focused,Medium,0.0
0870805820217,278,0,137,0,124,7,0.0,49.3,44.6,2000-02-09,2010-03-29,10,27.8,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,2.5
0198031297912,160,0,115,0,43,0,0.0,71.9,26.9,2012-10-03,2018-02-15,5,32.0,0,0,0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,High,0.0
0326064715100,173,6,13,0,148,6,3.5,7.5,85.5,2002-10-23,2006-04-18,3,57.7,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,High,3.5
0409763768311,5,0,5,0,0,0,0.0,100.0,0.0,2018-11-22,2018-11-29,0,,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0990688247511,12,0,12,0,0,0,0.0,100.0,0.0,2011-09-27,2011-10-04,0,,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0541320528015,360,65,189,0,99,7,18.1,52.5,27.5,2002-10-22,2022-05-04,19,18.9,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,1.9
0136937107804,43,0,3,0,35,0,0.0,7.0,81.4,2000-02-09,2002-05-02,2,21.5,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Kommittémotion}",Committee-focused,Low,0.0
0441733186214,1,0,1,0,0,0,0.0,100.0,0.0,2006-10-31,2006-10-31,0,,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0932000030511,317,0,193,0,124,0,0.0,60.9,39.1,2014-11-04,2025-10-07,10,31.7,24,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Very High,0.0
0328926898814,48,0,48,0,0,0,0.0,100.0,0.0,2005-10-04,2008-10-07,3,16.0,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0553513261108,353,85,199,0,39,14,24.1,56.4,11.0,2000-01-21,2005-11-23,5,70.6,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,4.0
0526874284718,22,0,22,0,0,0,0.0,100.0,0.0,2013-10-01,2014-01-27,0,,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0956444284814,450,73,55,2,143,21,16.2,12.2,31.8,2006-10-31,2023-12-13,17,26.5,0,156,25,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Följdmotion,mot:Kommittémotion,mot:Partimotion,prop:prop,prop:skr}",Party-focused,Very High,7.1
0228027853620,425,161,0,0,263,0,37.9,0.0,61.9,2017-12-07,2026-06-12,8,53.1,77,0,0,"{mot:,mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,0.0
0645111757928,86,0,86,0,0,0,0.0,100.0,0.0,2018-11-22,2021-10-05,2,43.0,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Medium,0.0
0238095659621,127,13,54,0,60,0,10.2,42.5,47.2,2018-11-28,2022-05-04,3,42.3,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Committee-focused,High,0.0
0472349361027,180,0,167,0,13,0,0.0,92.8,7.2,2014-11-06,2026-04-29,11,16.4,3,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,High,0.0
0810201628512,781,1,663,0,113,3,0.1,84.9,14.5,2007-10-01,2025-10-07,18,43.4,40,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.4
080633830413,9,0,9,0,0,0,0.0,100.0,0.0,2016-09-30,2016-10-05,0,,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0364687971222,250,32,105,0,113,0,12.8,42.0,45.2,2018-10-10,2026-05-13,7,35.7,34,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,0.0
0116603319117,354,33,4,0,307,10,9.3,1.1,86.7,2006-10-31,2014-08-13,7,50.6,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,2.8
0958072321310,1,0,0,0,0,0,0.0,0.0,0.0,2014-06-10,2014-06-10,0,,0,1,0,{prop:prop},Mixed,Low,
0545353563812,461,6,63,0,373,19,1.3,13.7,80.9,2008-03-31,2021-10-05,13,35.5,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,4.1
0104804820009,109,53,1,0,35,0,48.6,0.9,32.1,2000-02-09,2002-10-23,2,54.5,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,High,0.0
045666679112,888,4,440,0,329,97,0.5,49.5,37.0,2000-03-08,2014-01-28,13,68.3,0,0,0,"{mot:,mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,10.9
0903751303011,114,0,111,0,2,1,0.0,97.4,1.8,2000-10-05,2007-04-11,6,19.0,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,High,0.9
0168348837024,32,0,0,0,0,0,0.0,0.0,0.0,2022-11-15,2026-04-16,3,10.7,13,32,1,"{prop:prop,prop:skr}",Mixed,Low,
0951854268017,80,25,19,0,24,3,31.3,23.8,30.0,2010-10-21,2016-10-05,5,16.0,0,9,3,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion,prop:prop,prop:skr}",Party-focused,Medium,4.2
0861521539920,434,16,74,0,343,0,3.7,17.1,79.0,2014-11-07,2026-04-28,11,39.5,1,0,0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,0.0
0972636989226,89,0,64,0,25,0,0.0,71.9,28.1,2022-11-18,2026-06-10,3,29.7,29,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Medium,0.0
0583257327619,564,1,506,0,49,8,0.2,89.7,8.7,2002-10-23,2014-08-29,11,51.3,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,1.4
0891971250317,245,33,126,0,73,13,13.5,51.4,29.8,2000-10-05,2014-05-13,13,18.8,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,5.3
0397377293714,64,5,48,0,11,0,7.8,75.0,17.2,2012-09-25,2015-10-06,3,21.3,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,Medium,0.0
0530361204603,101,0,20,0,77,2,0.0,19.8,76.2,2000-02-24,2017-02-08,16,6.3,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Committee-focused,High,2.0
0977824845202,497,15,353,0,80,49,3.0,71.0,16.1,2002-10-07,2014-07-28,11,45.2,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,9.9
0742251416419,73,0,48,0,15,10,0.0,65.8,20.5,2008-10-01,2010-06-14,1,73.0,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Medium,13.7
0506541436524,151,0,127,0,24,0,0.0,84.1,15.9,2014-11-06,2026-05-13,11,13.7,26,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,High,0.0
0877853587410,10,0,0,0,0,0,0.0,0.0,0.0,2022-01-11,2022-03-22,0,,0,10,0,{prop:prop},Mixed,Low,
0781520322912,352,0,320,0,29,2,0.0,90.9,8.2,2006-10-31,2021-10-05,14,25.1,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,0.6
0882001830516,29,0,29,0,0,0,0.0,100.0,0.0,2006-10-31,2016-10-05,9,3.2,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0957631371811,387,0,356,0,15,13,0.0,92.0,3.9,2000-04-05,2010-05-05,10,38.7,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,3.4
048561486727,214,117,0,0,97,0,54.7,0.0,45.3,2022-09-30,2026-06-12,3,71.3,75,0,0,"{mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,0.0
0860429409414,529,4,268,0,229,11,0.8,50.7,43.3,2000-01-21,2021-02-03,21,25.2,0,0,0,"{mot:,mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,2.1
0916608741910,253,1,232,0,20,0,0.4,91.7,7.9,2010-10-11,2017-10-04,6,42.2,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.0
0291542732518,595,0,572,0,19,4,0.0,96.1,3.2,2002-10-23,2014-06-16,11,54.1,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,0.7
0783117374519,9,0,0,0,0,0,0.0,0.0,0.0,2020-03-24,2021-10-14,1,9.0,0,9,4,"{prop:prop,prop:skr}",Mixed,Low,
0892215792827,412,1,188,0,208,15,0.2,45.6,50.5,2002-10-23,2006-04-06,3,137.3,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,3.6
0472335069513,60,0,60,0,0,0,0.0,100.0,0.0,2006-11-01,2014-02-10,7,8.6,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Medium,0.0
0817433088402,210,0,66,0,122,12,0.0,31.4,58.1,2000-02-09,2006-05-10,6,35.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Committee-focused,Very High,5.7
0928223863802,396,241,5,0,125,17,60.9,1.3,31.6,2000-02-09,2006-04-18,6,66.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,4.3
037508021018,478,49,8,0,405,13,10.3,1.7,84.7,2006-10-31,2015-12-10,9,53.1,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,""mot:Fristående motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,2.7
0361652802700,117,0,47,0,46,13,0.0,40.2,39.3,2000-03-21,2002-06-13,2,58.5,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,High,11.1
0961483563503,190,8,0,0,182,0,4.2,0.0,95.8,2020-11-18,2026-05-21,5,38.0,52,0,0,"{mot:Kommittémotion,mot:Partimotion}",Party-focused,High,0.0
0588282566419,666,0,615,0,51,0,0.0,92.3,7.7,2010-10-21,2025-10-06,14,47.6,59,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Very High,0.0
0502174718806,430,0,354,0,70,6,0.0,82.3,16.3,2006-10-31,2014-04-09,7,61.4,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,1.4
0246927519019,568,195,1,0,370,0,34.3,0.2,65.1,2014-10-21,2026-06-09,11,51.6,41,0,0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,0.0
0284039893826,3,0,3,0,0,0,0.0,100.0,0.0,2015-10-05,2015-10-06,0,,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0920776498515,17,0,11,0,6,0,0.0,64.7,35.3,2000-10-05,2000-11-02,0,,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Low,0.0
0523880046118,24,0,24,0,0,0,0.0,100.0,0.0,2005-05-19,2005-10-08,0,,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0538404901718,28,0,28,0,0,0,0.0,100.0,0.0,2008-09-29,2011-10-05,3,9.3,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0587736055221,474,31,260,0,183,0,6.5,54.9,38.6,2018-11-23,2026-05-13,7,67.7,85,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.0
0161597857912,938,3,346,0,551,23,0.3,36.9,58.7,2000-02-14,2022-05-04,22,42.6,0,0,0,"{mot:,mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,2.5
0729710260118,246,0,172,0,66,7,0.0,69.9,26.8,2006-11-01,2022-11-23,16,15.4,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,2.8
0611350076611,14,0,14,0,0,0,0.0,100.0,0.0,2022-11-17,2025-10-03,2,7.0,3,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0377384542907,655,75,191,0,332,37,11.5,29.2,50.7,2000-02-09,2009-10-09,9,72.8,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,Very High,5.6
0126797549328,235,20,55,0,130,0,8.5,23.4,55.3,2010-10-26,2026-06-25,15,15.7,19,30,6,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion,prop:prop,prop:skr}",Committee-focused,Very High,0.0
0132698667318,129,20,74,1,34,0,15.5,57.4,26.4,2010-10-27,2014-08-29,3,43.0,0,0,0,"{""mot:Enskild motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,High,0.0
0846730583715,24,0,13,0,11,0,0.0,54.2,45.8,2020-04-02,2021-01-12,0,,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Low,0.0
0548089226618,367,117,9,0,233,5,31.9,2.5,63.5,2000-02-09,2007-11-01,7,52.4,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,1.4
0628005785225,109,0,68,0,41,0,0.0,62.4,37.6,2018-11-21,2025-10-03,6,18.2,8,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,High,0.0
0662364517619,278,1,239,0,28,10,0.4,86.0,10.1,2002-10-23,2011-06-16,8,34.8,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,3.6
0149554070404,18,0,18,0,0,0,0.0,100.0,0.0,2004-09-29,2004-11-23,0,,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0875693083423,28,0,0,0,0,0,0.0,0.0,0.0,2022-12-13,2026-03-03,3,9.3,9,28,10,"{prop:prop,prop:skr}",Mixed,Low,
0418929039326,128,0,112,0,16,0,0.0,87.5,12.5,2014-11-10,2026-05-20,11,11.6,39,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,High,0.0
0704744533715,32,0,22,0,10,0,0.0,68.8,31.3,2014-11-07,2021-10-05,6,5.3,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Low,0.0
0138450838510,14,9,1,0,4,0,64.3,7.1,28.6,2006-11-08,2008-10-07,1,14.0,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Party-focused,Low,0.0
0236051814311,270,24,158,1,85,0,8.9,58.5,31.5,2010-10-27,2018-05-02,7,38.6,0,0,0,"{mot:,""mot:Enskild motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.0
0542160909628,429,39,147,0,190,7,9.1,34.3,44.3,2010-10-21,2026-04-28,15,28.6,13,42,8,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion,prop:prop,prop:skr}",Committee-focused,Very High,1.8
0548314774911,327,25,229,0,66,7,7.6,70.0,20.2,2002-10-23,2014-11-10,12,27.3,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,2.1
0710863816703,282,88,109,0,71,7,31.2,38.7,25.2,2000-03-08,2006-04-18,6,47.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,2.5
0101299073819,369,112,138,0,100,6,30.4,37.4,27.1,2000-02-09,2009-10-06,9,41.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,1.6
0156396655712,15,0,14,1,0,0,0.0,93.3,0.0,2013-04-25,2013-11-16,0,,0,0,0,"{""mot:Enskild motion"",mot:Följdmotion}",Individual-focused,Low,0.0
0793372891224,295,0,157,0,138,0,0.0,53.2,46.8,2018-11-27,2025-10-07,6,49.2,25,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Very High,0.0
0327078838011,53,0,53,0,0,0,0.0,100.0,0.0,2006-10-31,2010-10-28,3,17.7,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Medium,0.0
0781357446917,174,0,148,0,10,0,0.0,85.1,5.7,2010-10-21,2018-03-19,7,24.9,0,16,1,"{""mot:Enskild motion"",mot:Kommittémotion,prop:prop,prop:skr}",Individual-focused,High,0.0
057390531612,70,0,65,0,0,1,0.0,92.9,0.0,2000-04-06,2001-10-18,1,70.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion}",Individual-focused,Medium,1.4
0526772256714,11,0,6,0,5,0,0.0,54.5,45.5,2024-09-17,2025-10-06,1,11.0,4,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Low,0.0
0710595759638,115,0,76,0,39,0,0.0,66.1,33.9,2022-11-15,2026-05-04,3,38.3,36,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,High,0.0
0801311569314,266,5,206,0,54,1,1.9,77.4,20.3,2010-10-20,2024-12-12,14,19.0,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.4
0508589337602,149,2,14,0,110,3,1.3,9.4,73.8,2000-01-21,2002-06-13,2,74.5,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Committee-focused,High,2.0
0372414474424,12,0,12,0,0,0,0.0,100.0,0.0,2023-10-05,2025-10-07,2,6.0,6,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0810852280213,240,0,85,0,155,0,0.0,35.4,64.6,2018-11-30,2025-10-06,6,40.0,13,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Committee-focused,Very High,0.0
0937688366013,409,16,256,0,68,6,3.9,62.6,16.6,2006-10-31,2026-04-28,19,21.5,16,63,16,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion,prop:prop,prop:skr}",Individual-focused,Very High,1.7
0760437424714,311,0,206,0,80,25,0.0,66.2,25.7,2003-01-24,2011-10-04,8,38.9,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,Very High,8.0
0463244199702,1,0,0,0,1,0,0.0,0.0,100.0,2006-02-01,2006-02-01,0,,0,0,0,{mot:Kommittémotion},Committee-focused,Low,0.0
0883183598315,150,0,149,0,0,0,0.0,99.3,0.0,2000-10-05,2002-10-23,2,75.0,0,0,0,"{mot:-,""mot:Enskild motion""}",Individual-focused,High,0.0
0240670797111,99,0,54,0,45,0,0.0,54.5,45.5,2022-11-22,2025-10-02,2,49.5,22,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Medium,0.0
0182190010218,237,70,46,2,112,7,29.5,19.4,47.3,2006-10-31,2014-06-10,7,33.9,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",Party-focused,Very High,3.0
0324815829026,305,1,176,0,84,44,0.3,57.7,27.5,2002-10-23,2014-01-08,11,27.7,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,14.4
0256404677510,61,0,51,0,10,0,0.0,83.6,16.4,2020-01-17,2025-10-07,5,12.2,15,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Medium,0.0
0594584559201,1,0,0,0,0,0,0.0,0.0,0.0,2000-06-29,2000-06-29,0,,0,0,0,{mot:-},Mixed,Low,0.0
0476457225115,37,0,34,0,3,0,0.0,91.9,8.1,2000-10-05,2005-10-18,5,7.4,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Low,0.0
0970400972210,374,4,294,0,60,15,1.1,78.6,16.0,2002-10-23,2014-01-22,11,34.0,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,4.0
0182800488922,185,23,79,0,81,0,12.4,42.7,43.8,2014-11-07,2019-10-09,4,46.3,0,0,0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Committee-focused,High,0.0
0542573140300,427,94,238,0,59,29,22.0,55.7,13.8,2000-03-30,2014-01-10,13,32.8,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,6.8
0727772954327,45,0,45,0,0,0,0.0,100.0,0.0,2024-10-01,2025-10-07,1,45.0,25,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0740457070816,72,0,0,0,0,0,0.0,0.0,0.0,2014-11-06,2019-06-11,4,18.0,0,72,19,"{prop:prop,prop:skr}",Mixed,Medium,
094145171913,1,0,0,0,1,0,0.0,0.0,100.0,2024-01-19,2024-01-19,0,,0,0,0,{mot:Kommittémotion},Committee-focused,Low,0.0
0698463786600,160,0,158,0,0,0,0.0,98.8,0.0,2000-10-05,2005-10-18,5,32.0,0,0,0,"{mot:-,""mot:Enskild motion""}",Individual-focused,High,0.0
0381918573217,141,0,85,0,53,3,0.0,60.3,37.6,2010-10-22,2018-06-07,7,20.1,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Individual-focused,High,2.1
0899169869710,129,47,61,0,21,0,36.4,47.3,16.3,2018-10-01,2025-10-07,7,18.4,13,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,High,0.0
051870309210,66,8,43,0,15,0,12.1,65.2,22.7,2018-11-26,2022-05-18,3,22.0,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Individual-focused,Medium,0.0
0277100069203,26,0,1,0,19,5,0.0,3.8,73.1,2000-04-28,2002-04-09,1,26.0,0,0,0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Committee-focused,Low,19.2
0404025497421,615,82,365,0,134,34,13.3,59.3,21.8,2002-10-07,2018-05-04,15,41.0,0,0,0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,5.5
0378597308227,181,18,36,0,127,0,9.9,19.9,70.2,2018-10-01,2025-10-07,7,25.9,4,0,0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",Committee-focused,High,0.0
0638330195202,10,0,10,0,0,0,0.0,100.0,0.0,2000-10-05,2001-10-18,1,10.0,0,0,0,"{""mot:Enskild motion""}",Individual-focused,Low,0.0
0494054455310,328,26,192,3,105,0,7.9,58.5,32.0,2010-10-27,2023-10-05,12,27.3,0,0,0,"{mot:,""mot:Enskild motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",Individual-focused,Very High,0.0
0709911904721,101,0,101,0,0,0,0.0,100.0,0.0,2022-11-23,2025-10-06,2,50.5,31,0,0,"{""mot:Enskild motion""}",Individual-focused,High,0.0
0107123682905,73,0,71,0,0,0,0.0,97.3,0.0,2000-04-28,2005-10-18,5,14.6,0,0,0,"{mot:-,""mot:Enskild motion""}",Individual-focused,Medium,0.0
0393583311409,250,0,26,0,148,75,0.0,10.4,59.2,2002-10-23,2011-03-10,8,31.3,0,0,0,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",Committee-focused,Very High,30.0
0505783078517,23,0,2,0,0,0,0.0,8.7,0.0,2015-01-22,2019-10-03,4,5.8,0,21,7,"{""mot:Enskild motion"",prop:prop,prop:skr}",Individual-focused,Low,0.0
0358278412329,41,0,36,0,5,0,0.0,87.8,12.2,2018-11-27,2025-04-02,6,6.8,0,0,0,"{""mot:Enskild motion"",mot:Kommittémotion}",Individual-focused,Low,0.0
