embedded_id_ballot_id,embedded_id_intressent_id,embedded_id_concern,embedded_id_issue,party,first_name,last_name,gender,born_year,avg_born_year,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,approved,vote,won,rebel,party_won,no_winner,percentage_yes,percentage_no,percentage_absent,percentage_abstain,percentage_male,ballot_type,rm,label,vote_date,party_avg_born_year,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_approved,party_no_winner,party_percentage_yes,party_percentage_no,party_percentage_absent,party_percentage_abstain,party_percentage_male
137B487B-5076-4816-B842-7C6F97CD1323,0240128497814,MOTIVFRÅGAN,1,L,Maria,Lundqvist-Brömster,KVINNA,1956,1958,349,259,31,4,55,t,JA,t,f,t,f,74.21,8.88,15.76,1.15,53.30,HUVUD,2007/08,UU11,2008-04-25,1960,28,24,0,0,4,t,f,85.71,0.00,14.29,0.00,46.43
8FC1808F-C657-43D0-BAB0-39263208F13A,0961483563503,SAKFRÅGAN,1,V,Gudrun,Nordborg,KVINNA,1946,1973,349,22,11,22,294,t,FRÅNVARANDE,f,f,f,f,6.30,3.15,84.24,6.30,51.00,HUVUD,2020/21,FiU28,2020-12-17,1974,27,0,0,4,23,f,t,0.00,0.00,85.19,14.81,29.63
EF47928A-7723-11D8-AE25-000475503116,08644719105,SAKFRÅGAN,1,M,Anna,Lilliehöök,KVINNA,1947,1954,349,159,125,2,63,t,NEJ,f,f,f,f,45.56,35.82,18.05,0.57,54.73,HUVUD,2003/04,TU5,2004-03-16,1953,55,0,42,0,13,f,f,0.00,76.36,23.64,0.00,61.82
85FB41A2-3366-49C4-9298-9C6E7A752F3A,0973782197017,SAKFRÅGAN,10,KD,Mikael,Oscarsson,MAN,1967,1963,349,285,21,1,42,t,JA,t,f,t,f,81.66,6.02,12.03,0.29,55.30,HUVUD,2011/12,NU9,2012-02-03,1961,19,17,0,0,2,t,f,89.47,0.00,10.53,0.00,57.89
411FB566-54FC-4FA6-B906-6A5D2B4708D4,0665360289423,SAKFRÅGAN,6,S,Fredrik,Stenberg,MAN,1988,1975,349,153,150,0,46,t,NEJ,f,f,f,f,43.84,42.98,13.18,0.00,52.15,HUVUD,2022/23,SoU12,2023-05-10,1975,107,0,94,0,13,f,f,0.00,87.85,12.15,0.00,47.66
DD76CF92-C56F-4A66-9B4E-AE9E1E53C7A0,0138741628520,SAKFRÅGAN,11,SD,Angelika,Bengtsson,KVINNA,1990,1973,349,283,12,0,54,t,JA,t,f,t,f,81.09,3.44,15.47,0.00,53.30,HUVUD,2021/22,MJU23,2022-05-11,1976,61,53,0,0,8,t,f,86.89,0.00,13.11,0.00,75.41
E30C0E53-5263-4673-8668-3BA14CABEB05,0889860537413,SAKFRÅGAN,3,M,Krister,Hammarbergh,MAN,1963,1959,349,142,133,0,74,t,FRÅNVARANDE,f,f,t,f,40.69,38.11,21.20,0.00,53.30,HUVUD,2009/10,CU8,2010-02-03,1959,96,79,0,0,17,t,f,82.29,0.00,17.71,0.00,56.25
20C20855-0C98-49AB-82D8-E4DD45F4999D,072019517020,MOTIVFRÅGAN,1,M,Amir,Adan,MAN,1985,1969,349,234,41,18,56,t,JA,t,f,t,f,67.05,11.75,16.05,5.16,54.73,HUVUD,2014/15,UU18,2015-06-04,1968,84,70,0,0,14,t,f,83.33,0.00,16.67,0.00,50.00
80EC6F26-A972-4657-8439-C788A518B254,0435740736429,SAKFRÅGAN,2,KD,Hampus,Hagman,MAN,1987,1973,349,188,58,79,24,t,AVSTÅR,f,f,f,f,53.87,16.62,6.88,22.64,53.30,HUVUD,2018/19,AU7,2019-03-27,1970,22,0,0,22,0,f,t,0.00,0.00,0.00,100.00,72.73
15B757EF-0A2E-4D8B-AD8D-BFCC74A1C375,0926477102420,SAKFRÅGAN,14,L,Cecilia,Rönn,KVINNA,1980,1975,349,196,88,0,65,t,JA,t,f,t,f,56.16,25.21,18.62,0.00,55.59,HUVUD,2024/25,SoU13,2025-02-13,1975,16,12,0,0,4,t,f,75.00,0.00,25.00,0.00,43.75
1DDD243E-12A6-4982-A063-5B8DC4F4EB68,0590042760718,SAKFRÅGAN,4,M,Annicka,Engblom,KVINNA,1967,1963,349,177,115,0,57,t,FRÅNVARANDE,f,f,t,f,50.72,32.95,16.33,0.00,55.87,HUVUD,2011/12,UbU12,2012-03-20,1964,107,90,0,0,17,t,f,84.11,0.00,15.89,0.00,57.94
6EE39E86-E600-498B-A804-B9DAF4DB1887,0914133868703,SAKFRÅGAN,1,S,Barbro,Hietala Nordlund,KVINNA,1946,1954,349,160,130,0,59,t,JA,t,f,t,f,45.85,37.25,16.91,0.00,53.58,HUVUD,2005/06,UbU7,2006-01-26,1954,144,123,0,0,21,t,f,85.42,0.00,14.58,0.00,51.39
2134F333-7C3F-4112-9D93-5DCCA0AA5C8A,0227531635413,SAKFRÅGAN,1,M,Lars,Püss,MAN,1966,1975,349,275,19,0,55,t,JA,t,f,t,f,78.80,5.44,15.76,0.00,52.44,HUVUD,2023/24,KU14,2024-04-18,1976,68,57,0,0,11,t,f,83.82,0.00,16.18,0.00,50.00
891D7AE6-6439-4289-8FBD-E17F13F1CABD,0909948830718,SAKFRÅGAN,1,S,Ann-Christin,Ahlberg,KVINNA,1957,1958,349,239,18,0,92,t,JA,t,f,t,f,68.48,5.16,26.36,0.00,52.72,HUVUD,2007/08,FöU8,2008-03-04,1958,130,93,0,0,37,t,f,71.54,0.00,28.46,0.00,51.54
E0CEBCB5-0504-45E9-A6F5-1AFF20508766,0516528386117,MOTIVFRÅGAN,1,S,Patrik,Björck,MAN,1957,1958,349,140,99,34,76,t,FRÅNVARANDE,f,f,f,f,40.11,28.37,21.78,9.74,52.15,HUVUD,2006/07,SkU11,2007-03-07,1958,130,0,99,0,31,f,f,0.00,76.15,23.85,0.00,50.77
BCDCD7B9-68F6-4110-8FF9-AD99088630C8,0449003924218,SAKFRÅGAN,10,V,Kalle,Larsson,MAN,1969,1954,349,217,50,19,63,t,JA,t,f,t,f,62.18,14.33,18.05,5.44,54.73,HUVUD,2003/04,SOU7,2004-03-09,1953,30,23,0,0,7,t,f,76.67,0.00,23.33,0.00,50.00
0F687423-AD91-4462-9B6C-61C3FDB756B5,0494431859015,SAKFRÅGAN,2,KD,Anders,Sellström,MAN,1964,1963,349,171,133,0,45,t,JA,t,f,t,f,49.00,38.11,12.89,0.00,56.45,HUVUD,2012/13,KU19,2013-04-08,1961,19,18,0,0,1,t,f,94.74,0.00,5.26,0.00,57.89
13F35A42-0D60-4E03-BEF3-652F9218FC55,0554852839719,SAKFRÅGAN,1,S,Mikael,Dahlqvist,MAN,1967,1969,349,167,116,1,65,t,JA,t,f,t,f,47.85,33.24,18.62,0.29,53.87,HUVUD,2016/17,AU9,2017-04-26,1969,113,93,0,0,20,t,f,82.30,0.00,17.70,0.00,47.79
0C06408C-6E54-4D39-9CFA-EA5A58CA1F74,0906365922712,SAKFRÅGAN,8,M,Anne-Marie,Pålsson,KVINNA,1951,1959,349,245,15,1,88,t,JA,t,f,t,f,70.20,4.30,25.21,0.29,53.01,HUVUD,2009/10,SoU21,2010-05-18,1960,96,81,0,0,15,t,f,84.38,0.00,15.63,0.00,57.29
B83C2985-C240-4688-B7E4-89A17E531CD6,0836001490919,SAKFRÅGAN,10,C,Ulrika,Carlsson,KVINNA,1965,1969,349,287,18,0,44,t,JA,t,f,t,f,82.23,5.16,12.61,0.00,53.87,HUVUD,2016/17,NU16,2017-05-10,1967,22,18,0,0,4,t,f,81.82,0.00,18.18,0.00,63.64
1986EC4A-B71D-4E27-B974-48D5DAB20A72,0959102638818,SAKFRÅGAN,8,C,Roger,Tiefensee,MAN,1967,1963,349,278,39,0,32,t,JA,t,f,t,f,79.66,11.17,9.17,0.00,54.15,HUVUD,2010/11,MJU19,2011-04-15,1964,23,18,0,0,5,t,f,78.26,0.00,21.74,0.00,60.87
0F309F49-6CE4-48BE-B113-4F8E14F9426A,0299937536814,SAKFRÅGAN,5,S,Håkan,Bergman,MAN,1954,1963,349,221,100,0,28,t,NEJ,f,f,f,f,63.32,28.65,8.02,0.00,56.45,HUVUD,2013/14,MJU29,2014-06-24,1963,112,0,100,0,12,f,f,0.00,89.29,10.71,0.00,51.79
7B0317E6-DCEE-4700-AB0E-20B6D56445B4,0970259744617,SAKFRÅGAN,1,M,Margareta,Cederfelt,KVINNA,1959,1963,349,170,137,0,42,t,JA,t,f,t,f,48.71,39.26,12.03,0.00,56.45,HUVUD,2012/13,NU22,2013-06-10,1965,107,99,0,0,8,t,f,92.52,0.00,7.48,0.00,57.01
655C62C3-9D4D-4DC6-BDE5-A5E05F74311A,0115057914316,SAKFRÅGAN,1,S,Lars,Lilja,MAN,1954,1959,349,207,21,87,34,t,JA,t,f,t,f,59.31,6.02,9.74,24.93,53.01,HUVUD,2009/10,CU24,2010-06-04,1959,130,44,0,72,14,t,f,33.85,0.00,10.77,55.38,52.31
A15B8091-B5E0-4D91-974F-5CEE5AD8A672,0166790812128,SAKFRÅGAN,9,M,Hanif,Bali,MAN,1987,1969,349,240,44,0,65,t,JA,t,f,t,f,68.77,12.61,18.62,0.00,55.30,HUVUD,2014/15,JuU17,2015-03-26,1968,84,67,0,0,17,t,f,79.76,0.00,20.24,0.00,52.38
134B03A5-53BA-4331-ABE8-722A0048ADF2,0575283695521,SAKFRÅGAN,1,M,Helena,Antoni,KVINNA,1995,1973,349,52,3,0,294,t,FRÅNVARANDE,f,f,t,f,14.90,0.86,84.24,0.00,51.86,HUVUD,2019/20,SkU24,2020-06-17,1973,70,11,0,0,59,t,f,15.71,0.00,84.29,0.00,44.29
44685779-C2D4-46F8-86C7-30E3218061B7,0455256796113,SAKFRÅGAN,2,L,Christer,Winbäck,MAN,1953,1959,349,168,108,18,55,t,FRÅNVARANDE,f,f,t,f,48.14,30.95,15.76,5.16,53.01,HUVUD,2009/10,FiU17,2010-02-26,1960,28,23,0,0,5,t,f,82.14,0.00,17.86,0.00,42.86
19B69E8A-7AC8-4C33-B123-C3BFE967E047,089246126523,SAKFRÅGAN,1,S,Elin,Lundgren,KVINNA,1978,1973,349,295,25,0,29,t,JA,t,f,t,f,84.53,7.16,8.31,0.00,52.44,HUVUD,2019/20,JuU4,2019-11-13,1972,100,93,0,0,7,t,f,93.00,0.00,7.00,0.00,51.00
4A9CDF91-0E80-4CBB-98E2-C525AB7CEC71,0658668232410,MOTIVFRÅGAN,5,M,Per,Bill,MAN,1958,1963,349,175,119,24,31,t,FRÅNVARANDE,f,f,t,f,50.14,34.10,8.88,6.88,55.87,HUVUD,2013/14,NU1,2013-12-10,1965,107,100,0,0,7,t,f,93.46,0.00,6.54,0.00,57.01
DC512C47-97F3-4B86-8BF0-7076C3024C90,0424138087713,SAKFRÅGAN,3,L,Agneta,Berliner,KVINNA,1958,1958,349,250,14,20,65,t,JA,t,f,t,f,71.63,4.01,18.62,5.73,53.30,HUVUD,2008/09,FiU5,2008-12-10,1960,28,19,0,0,9,t,f,67.86,0.00,32.14,0.00,42.86
7BBFF9FC-6CEB-459F-AE75-9C0A0B84AE8A,0940980416614,SAKFRÅGAN,1,M,Jan,Ericson,MAN,1961,1970,349,195,106,0,48,t,NEJ,f,f,f,f,55.87,30.37,13.75,0.00,54.44,HUVUD,2017/18,SoU24,2018-06-07,1969,83,0,70,0,13,f,f,0.00,84.34,15.66,0.00,49.40
8550A028-B8A3-46F1-AAE5-A1B5F7E320CD,0600928907216,SAKFRÅGAN,11,S,Carina,Hägg,KVINNA,1957,1963,349,174,38,95,42,t,AVSTÅR,f,f,t,f,49.86,10.89,12.03,27.22,54.44,HUVUD,2010/11,CU14,2011-03-09,1962,112,2,0,95,15,t,f,1.79,0.00,13.39,84.82,51.79
13E87A04-924E-421F-95ED-78AC109172F2,0810201628512,SAKFRÅGAN,4,M,Ann-Charlotte,Hammar Johnsson,KVINNA,1966,1958,349,274,18,0,57,t,JA,t,f,t,f,78.51,5.16,16.33,0.00,51.29,HUVUD,2006/07,TU6,2007-03-01,1959,97,89,0,0,8,t,f,91.75,0.00,8.25,0.00,57.73
E3F60E14-6F5D-4E81-8059-D8F1A9E662BE,0905254899611,SAKFRÅGAN,1,S,Louise,Thunström,KVINNA,1973,1975,349,189,92,13,55,t,FRÅNVARANDE,f,f,f,f,54.15,26.36,15.76,3.72,52.44,HUVUD,2022/23,FöU6,2023-02-08,1975,107,2,92,0,13,f,f,1.87,85.98,12.15,0.00,47.66
DE9F3628-6895-481B-AE30-BA09786710B1,0435526123410,SAKFRÅGAN,10,S,Ulla,Wester,KVINNA,1953,1954,349,237,35,0,77,t,JA,t,f,t,f,67.91,10.03,22.06,0.00,55.01,HUVUD,2003/04,SOU9,2004-04-20,1954,144,114,0,0,30,t,f,79.17,0.00,20.83,0.00,52.08
AF02183D-A87A-4D31-A99C-A570D560458D,0367418588113,SAKFRÅGAN,10,L,Liselott,Hagberg,KVINNA,1958,1963,349,167,128,0,54,t,JA,t,f,t,f,47.85,36.68,15.47,0.00,54.44,HUVUD,2010/11,TU13,2011-03-23,1959,24,20,0,0,4,t,f,83.33,0.00,16.67,0.00,54.17
49FAED7E-6B5F-4454-B5A1-BE05C94A6BBA,0489096664719,SAKFRÅGAN,13,V,Sten,Lundström,MAN,1952,1954,349,286,24,0,39,t,NEJ,f,f,f,f,81.95,6.88,11.17,0.00,54.15,HUVUD,2004/05,SFU17,2005-08-22,1953,28,0,23,0,5,f,f,0.00,82.14,17.86,0.00,53.57
20C20855-0C98-49AB-82D8-E4DD45F4999D,0758652610,MOTIVFRÅGAN,1,L,Maria,Arnholm,KVINNA,1958,1969,349,234,41,18,56,t,JA,t,f,t,f,67.05,11.75,16.05,5.16,54.73,HUVUD,2014/15,UU18,2015-06-04,1969,19,15,0,0,4,t,f,78.95,0.00,21.05,0.00,63.16
11E0CCAE-64F9-11D7-AEC3-0004755048D1,0798417016112,SAKFRÅGAN,2,S,Kristina,Zakrisson,KVINNA,1956,1954,349,290,24,0,35,t,JA,t,f,t,f,83.09,6.88,10.03,0.00,55.30,HUVUD,2002/03,UBU14,2003-04-10,1954,144,134,0,0,10,t,f,93.06,0.00,6.94,0.00,53.47
6E831E6C-217E-4B33-A38F-98D99D6BD987,0522240580423,SAKFRÅGAN,3,M,Arin,Karapet,MAN,1988,1975,349,221,64,13,51,t,JA,t,f,t,f,63.32,18.34,14.61,3.72,52.44,HUVUD,2023/24,NU11,2024-04-10,1976,68,58,0,0,10,t,f,85.29,0.00,14.71,0.00,50.00
2FD608FC-D2C5-4A25-87AC-32580A4E4884,0424138087713,SAKFRÅGAN,8,L,Agneta,Berliner,KVINNA,1958,1959,349,152,145,0,52,t,JA,t,f,t,f,43.55,41.55,14.90,0.00,53.01,HUVUD,2009/10,FiU22,2010-05-26,1960,28,23,0,0,5,t,f,82.14,0.00,17.86,0.00,42.86
0A20502D-B7C2-4121-B439-0E6CC593CDDD,0440497495914,SAKFRÅGAN,1,M,Tomas,Högström,MAN,1954,1954,349,156,126,0,67,t,NEJ,f,f,f,f,44.70,36.10,19.20,0.00,53.58,HUVUD,2004/05,AU3,2005-02-03,1954,55,0,40,0,15,f,f,0.00,72.73,27.27,0.00,58.18
14EA905D-6356-11D7-AE84-000475504C4C,0960030082916,SAKFRÅGAN,15,S,Ann-Kristine,Johansson,KVINNA,1962,1954,349,202,98,0,49,t,JA,t,f,t,f,57.88,28.08,14.04,0.00,54.44,HUVUD,2002/03,JUU11,2003-03-27,1954,144,128,0,0,16,t,f,88.89,0.00,11.11,0.00,52.78
83AEAF94-D0BE-42EA-AF0F-EB8288C3F2F8,0759167494321,SAKFRÅGAN,1,S,Petra,Ekerum,KVINNA,1980,1969,349,182,119,0,48,t,FRÅNVARANDE,f,f,t,f,52.15,34.10,13.75,0.00,53.58,HUVUD,2016/17,UU15,2017-05-17,1969,113,99,0,0,14,t,f,87.61,0.00,12.39,0.00,47.79
F6D8E7C3-0E6B-4F64-A9AE-52CB9B6C8676,0150200797210,SAKFRÅGAN,1,M,Mats,Sander,MAN,1963,1973,349,111,61,132,45,t,NEJ,f,f,f,f,31.81,17.48,12.89,37.82,53.87,HUVUD,2021/22,SkU13,2022-03-16,1972,70,0,61,0,9,f,f,0.00,87.14,12.86,0.00,48.57
30E15C62-B67B-475D-8D12-647DBF7AE57D,0553513261108,SAKFRÅGAN,3,MP,Barbro,Feltzing,KVINNA,1945,1954,349,231,48,27,43,t,JA,t,f,t,f,66.19,13.75,12.32,7.74,54.73,HUVUD,2003/04,SFU2,2003-11-25,1955,17,15,0,0,2,t,f,88.24,0.00,11.76,0.00,47.06
B378F2BF-84AA-45B8-A88F-01F3ED592EE1,0852475703226,SAKFRÅGAN,2,V,Lorena,Delgado Varas,KVINNA,1974,1975,349,165,122,0,62,t,FRÅNVARANDE,f,f,f,f,47.28,34.96,17.77,0.00,53.30,HUVUD,2023/24,CU4,2023-11-22,1977,24,0,18,0,6,f,f,0.00,75.00,25.00,0.00,29.17
502745F4-137E-4538-AD69-8CD372C6DE55,0970400972210,SAKFRÅGAN,2,L,Hans,Backman,MAN,1963,1954,349,202,59,0,88,t,FRÅNVARANDE,f,f,f,f,57.88,16.91,25.21,0.00,54.44,HUVUD,2005/06,LU19,2006-03-07,1956,48,0,36,0,12,f,f,0.00,75.00,25.00,0.00,50.00
62FFFF79-705D-446D-9CA1-5E447802FDA5,048970816012,SAKFRÅGAN,1,S,Eva-Lena,Jansson,KVINNA,1963,1958,349,159,151,0,39,t,NEJ,f,f,f,f,45.56,43.27,11.17,0.00,52.72,HUVUD,2008/09,SkU33,2009-06-03,1959,130,0,116,0,14,f,f,0.00,89.23,10.77,0.00,51.54
F45363F9-61A9-467A-A0A6-677F71DED8CB,0363228965800,SAKFRÅGAN,6,L,Barbro,Westerholm,KVINNA,1933,1958,349,149,141,2,57,t,JA,t,f,t,f,42.69,40.40,16.33,0.57,52.44,HUVUD,2007/08,UbU5,2008-02-01,1960,28,22,0,0,6,t,f,78.57,0.00,21.43,0.00,46.43
E2F1ACD1-D5C8-476A-BBE2-3DD361D9403F,0213183979300,SAKFRÅGAN,5,S,Margareta,Persson,KVINNA,1945,1959,349,152,145,0,52,t,NEJ,f,f,f,f,43.55,41.55,14.90,0.00,53.58,HUVUD,2009/10,JuU1,2009-12-09,1958,130,0,112,0,18,f,f,0.00,86.15,13.85,0.00,53.08
668E16E9-C633-4BD9-B4E9-EA345D3500C1,0115834246514,SAKFRÅGAN,2,V,Emma,Wallrup,KVINNA,1971,1969,349,167,69,62,51,t,JA,t,f,t,f,47.85,19.77,14.61,17.77,54.44,HUVUD,2015/16,KrU10,2016-04-20,1970,21,17,0,0,4,t,f,80.95,0.00,19.05,0.00,42.86
14EA9066-6356-11D7-AE84-000475504C4C,0526693079901,SAKFRÅGAN,24,L,Gunnar,Andrén,MAN,1946,1954,349,274,25,1,49,t,JA,t,f,t,f,78.51,7.16,14.04,0.29,54.44,HUVUD,2002/03,JUU11,2003-03-27,1956,48,38,0,0,10,t,f,79.17,0.00,20.83,0.00,52.08
2B367530-2004-417E-8868-4EED6D2FC97A,0546731406922,SAKFRÅGAN,14,MP,Rebecka,Le Moine,KVINNA,1990,1975,349,154,152,0,43,t,NEJ,f,f,f,f,44.13,43.55,12.32,0.00,52.44,HUVUD,2023/24,UbU9,2024-04-24,1978,18,0,16,0,2,f,f,0.00,88.89,11.11,0.00,33.33
81CD05E5-DE15-498B-AB1A-85D2DFDE39EA,0893004490313,SAKFRÅGAN,14,M,Cecilia,Widegren,KVINNA,1973,1963,349,173,135,0,41,t,JA,t,f,t,f,49.57,38.68,11.75,0.00,57.02,HUVUD,2012/13,SfU1,2012-12-06,1965,107,97,0,0,10,t,f,90.65,0.00,9.35,0.00,59.81
0CD07C14-C3E7-4CFA-907E-F7B1CB542950,0859968278117,SAKFRÅGAN,2,S,Carina,Ohlsson,KVINNA,1957,1963,349,262,18,20,49,t,JA,t,f,t,f,75.07,5.16,14.04,5.73,57.02,HUVUD,2012/13,UU1,2012-11-26,1962,112,95,0,0,17,t,f,84.82,0.00,15.18,0.00,50.89
20F65818-B1CC-4FF6-AC04-DA06B8CCA6D0,0202577142527,SAKFRÅGAN,2,SD,Matheus,Enholm,MAN,1979,1975,349,269,15,21,44,t,JA,t,f,t,f,77.08,4.30,12.61,6.02,55.30,HUVUD,2024/25,TU13,2025-05-21,1977,72,63,0,0,9,t,f,87.50,0.00,12.50,0.00,76.39
487D3522-6BDD-11D7-AECA-0004755048D1,0235974887200,SAKFRÅGAN,16,S,Susanne,Eberstein,KVINNA,1948,1954,349,272,21,15,41,t,JA,t,f,t,f,77.94,6.02,11.75,4.30,55.30,HUVUD,2002/03,UBU11,2003-04-10,1954,144,129,0,0,15,t,f,89.58,0.00,10.42,0.00,53.47
B289E697-6656-4633-9B37-EAAEACF14EE1,0387230530213,SAKFRÅGAN,6,M,Crister,Carlsson,MAN,1963,1975,349,247,19,20,63,t,JA,t,f,t,f,70.77,5.44,18.05,5.73,55.87,HUVUD,2024/25,CU13,2025-04-10,1975,68,56,0,0,12,t,f,82.35,0.00,17.65,0.00,52.94
1AE27FF4-593C-11D7-AEDE-000475504AA4,0700714424203,SAKFRÅGAN,7,S,Lars,Wegendal,MAN,1949,1954,349,238,39,25,47,t,JA,t,f,t,f,68.19,11.17,13.47,7.16,53.87,HUVUD,2002/03,NU5,2003-03-11,1954,144,130,0,0,14,t,f,90.28,0.00,9.72,0.00,52.78
79AD70AD-B2BC-44DA-802B-1D44FBC242D4,0494054455310,SAKFRÅGAN,2,SD,David,Lång,MAN,1972,1969,349,283,18,0,48,t,JA,t,f,t,f,81.09,5.16,13.75,0.00,53.58,HUVUD,2016/17,CU20,2017-05-17,1974,47,41,0,0,6,t,f,87.23,0.00,12.77,0.00,76.60
04742160-8A00-4616-B5B6-DF9275ABAD40,0970259744617,SAKFRÅGAN,8,M,Margareta,Cederfelt,KVINNA,1959,1973,349,303,14,0,32,t,JA,t,f,t,f,86.82,4.01,9.17,0.00,53.01,HUVUD,2018/19,KU30,2019-05-15,1972,70,63,0,0,7,t,f,90.00,0.00,10.00,0.00,44.29
2B97CBB3-DA74-43CE-9AB4-93DDD36DF7FE,0573273704102,SAKFRÅGAN,1,S,Christer,Erlandsson,MAN,1946,1954,349,207,4,58,80,t,JA,t,f,t,f,59.31,1.15,22.92,16.62,54.44,HUVUD,2004/05,LU25,2005-05-24,1954,144,116,0,0,28,t,f,80.56,0.00,19.44,0.00,50.69
64DC9C4F-A17A-4244-8711-7304919DF05F,0667220767927,SAKFRÅGAN,3,S,Erik,Ezelius,MAN,1986,1975,349,168,127,0,54,t,FRÅNVARANDE,f,f,f,f,48.14,36.39,15.47,0.00,52.72,HUVUD,2023/24,FiU26,2024-02-28,1975,106,0,92,0,14,f,f,0.00,86.79,13.21,0.00,50.00
88FD7475-691B-42C5-BB0C-C65EA2600633,014386615025,SAKFRÅGAN,11,V,Ali,Esbati,MAN,1976,1969,349,296,20,0,33,t,JA,t,f,t,f,84.81,5.73,9.46,0.00,54.44,HUVUD,2015/16,UbU17,2016-04-14,1970,21,20,0,0,1,t,f,95.24,0.00,4.76,0.00,42.86
D14CA2A7-2BCF-4E08-85BD-98032363236C,051207517226,SAKFRÅGAN,12,SD,Jimmie,Åkesson,MAN,1979,1973,349,191,55,55,48,t,FRÅNVARANDE,f,f,f,f,54.73,15.76,13.75,15.76,53.58,HUVUD,2021/22,NU11,2022-02-23,1975,62,0,55,0,7,f,f,0.00,88.71,11.29,0.00,75.81
C2FC4FDF-75CE-497D-94DB-6C8CCF6498D9,0284604377408,SAKFRÅGAN,2,C,Jörgen,Johansson,MAN,1947,1958,349,148,143,0,58,t,JA,t,f,t,f,42.41,40.97,16.62,0.00,52.15,HUVUD,2008/09,JuU24,2009-04-03,1957,29,24,0,0,5,t,f,82.76,0.00,17.24,0.00,58.62
E84B5256-68F6-4466-B918-9404C33CE437,0216534495014,SAKFRÅGAN,3,V,Jens,Holm,MAN,1971,1970,349,252,35,0,62,t,JA,t,f,t,f,72.21,10.03,17.77,0.00,54.15,HUVUD,2017/18,SfU22,2018-05-31,1972,21,17,0,0,4,t,f,80.95,0.00,19.05,0.00,38.10
E1B2D22A-E3C8-45F9-9438-306226D221C6,0480384439015,SAKFRÅGAN,3,V,Tasso,Stafilidis,MAN,1971,1954,349,206,82,0,61,t,JA,t,f,t,f,59.03,23.50,17.48,0.00,53.87,HUVUD,2005/06,NU6,2005-11-24,1953,28,23,0,0,5,t,f,82.14,0.00,17.86,0.00,53.57
556165CF-037A-40D3-AFDF-E84FDD55EA27,085742305813,SAKFRÅGAN,3,S,Patrik,Engström,MAN,1968,1969,349,293,18,0,38,t,JA,t,f,t,f,83.95,5.16,10.89,0.00,55.30,HUVUD,2015/16,AU5,2016-03-02,1968,113,101,0,0,12,t,f,89.38,0.00,10.62,0.00,51.33
7A9D99C8-BD06-47ED-AF7B-F647FA831F2E,0341628241813,SAKFRÅGAN,2,S,Marianne,Pettersson,KVINNA,1958,1973,349,51,4,0,294,t,FRÅNVARANDE,f,f,t,f,14.61,1.15,84.24,0.00,51.29,HUVUD,2020/21,SoU23,2021-01-08,1972,100,16,0,0,84,t,f,16.00,0.00,84.00,0.00,50.00
B28AF912-F0B3-4D70-9605-B0205C055452,0828198456420,SAKFRÅGAN,11,MP,Lise,Nordin,KVINNA,1982,1969,349,181,119,0,49,t,NEJ,f,f,f,f,51.86,34.10,14.04,0.00,53.30,HUVUD,2016/17,FöU6,2017-03-15,1968,25,1,21,0,3,f,f,4.00,84.00,12.00,0.00,44.00
AD609FB7-0001-4AD0-9B0A-7CF86F488FB4,0773497241728,SAKFRÅGAN,7,SD,Roger,Hedlund,MAN,1979,1969,349,249,39,0,61,t,NEJ,f,f,f,f,71.35,11.17,17.48,0.00,53.58,HUVUD,2017/18,KU2,2017-09-21,1975,47,0,37,0,10,f,f,0.00,78.72,21.28,0.00,76.60
B215C472-7C94-425B-B191-B708D3F154A2,0285352171912,SAKFRÅGAN,1,M,Henrik,Ripa,MAN,1968,1963,349,279,19,0,51,t,JA,t,f,t,f,79.94,5.44,14.61,0.00,54.44,HUVUD,2010/11,SoU5,2011-01-25,1965,107,93,0,0,14,t,f,86.92,0.00,13.08,0.00,52.34
4EADCB93-443D-11D9-AE82-0004755038E0,0977824845202,SAKFRÅGAN,5,L,Anita,Brodén,KVINNA,1948,1954,349,209,33,73,34,t,JA,t,f,t,f,59.89,9.46,9.74,20.92,53.30,HUVUD,2004/05,NU3,2004-11-25,1956,48,30,0,10,8,t,f,62.50,0.00,16.67,20.83,52.08
7373ADF2-8D97-4342-8118-4E41B2BC8983,0909948830718,SAKFRÅGAN,11,S,Ann-Christin,Ahlberg,KVINNA,1957,1963,349,174,136,0,39,t,FRÅNVARANDE,f,f,f,f,49.86,38.97,11.17,0.00,54.44,HUVUD,2010/11,JuU10,2011-03-29,1962,112,0,95,0,17,f,f,0.00,84.82,15.18,0.00,51.79
D2CD9898-7E67-4A79-855D-CF64EE566C47,0716036604716,SAKFRÅGAN,4,MP,Elisabet,Knutsson,KVINNA,1952,1970,349,255,41,16,37,t,JA,t,f,t,f,73.07,11.75,10.60,4.58,54.44,HUVUD,2017/18,SfU23,2018-06-13,1969,25,22,0,0,3,t,f,88.00,0.00,12.00,0.00,48.00
566172AD-021A-44D2-9725-A6D1234BA51F,0747852417614,SAKFRÅGAN,13,S,Maria,Öberg,KVINNA,1966,1954,349,148,117,0,84,t,FRÅNVARANDE,f,f,t,f,42.41,33.52,24.07,0.00,53.58,HUVUD,2005/06,TU4,2005-12-01,1954,144,113,1,0,30,t,f,78.47,0.69,20.83,0.00,51.39
